sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
2,1,740.151516918559,0,0,507818.157620551,507819.204700688,0,30,1,0,0,27,3,4190060,0,6280270,1111061,0,0,0,4190060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200200,0,0,0,0,0,0,0,-2080070,0,0,0,1111061,0,0,0,0,0
2,2,1165.38411128568,1,0,507820.981199963,507822.028278175,0,30,1,0,1,4,3,5200231,0,2121051,1191051,0,0,0,-3020111,2180120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121051,0,0,0,0,0,0,0,0,0,0,1191051,0,0
2,3,1528.08648598148,1,0,507824.263609951,507825.310677769,0,30,1,0,1,26,7,4243421,5202321,5220102,0,0,2071111,0,0,1021120,1151190,0,0,0,0,0,0,3131161,1041070,0,0,0,1030090,0,0,3040011,0,0,0,0,-2180091,0,0,0,0,0,0,0,0,0,0
2,4,763.957209419459,0,0,507828.016606114,507829.063675857,0,30,1,1,0,15,7,1010201,4361332,1020080,6292482,0,0,0,0,1010201,0,0,0,0,0,0,2171181,0,0,-2190151,0,0,0,0,1020080,0,0,0,0,0,0,0,0,1120190,1111061,3020120,0,1041111,0,0,0
2,5,1122.59669054765,1,0,507830.851949593,507831.899018566,0,30,1,1,1,1,3,3050121,2181111,8301112,0,-3050121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181111,0,4161041,0,0,0,0,0,4140071,0,0,0,0,0,0,0,0,0,0
2,6,1329.25800373778,0,0,507834.040233569,507835.087305236,0,30,1,0,0,2,7,1031081,5161210,1200170,12502362,0,-1031081,0,0,0,0,0,0,0,0,0,0,3050010,0,0,2111200,0,0,0,0,0,0,0,0,1200170,0,0,2130120,0,0,0,0,2190121,4021060,0,4161061
2,7,838.627219665796,0,0,507837.463858175,507838.510881722,0,30,1,1,0,22,3,3151160,4122232,1110070,0,3151160,0,0,0,0,0,0,0,0,0,2071201,0,0,0,0,0,0,2051031,0,0,0,-1110070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,1180.68213376682,1,0,507840.522716623,507841.569815238,0,30,1,0,1,30,3,0,6191331,4191010,2021160,0,0,0,0,0,0,0,0,0,0,0,0,0,3111140,0,0,0,3080191,0,0,0,0,0,0,4191010,0,0,0,0,-2021160,0,0,0,0,0,0
2,9,535.823076206725,0,0,507843.922744186,507844.969807384,0,30,1,0,0,24,3,5150192,0,2040010,4170150,0,3070161,0,0,0,0,2080031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2040010,0,0,0,0,0,0,4170150,0,0,0,0,0
2,10,1087.15011872118,0,0,507846.546312511,507847.593376094,0,30,1,1,0,19,3,0,6201210,3131021,2201130,0,0,0,0,0,0,0,0,0,0,0,2091110,0,0,4110100,0,0,0,-3131021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201130,0,0
2,11,1356.11221380532,0,0,507849.840478097,507850.88754476,0,30,1,1,0,31,7,4132261,10412384,3080200,3050120,3081100,0,0,1051161,0,0,0,0,0,4120011,4101161,0,1041061,1150151,0,0,0,0,0,0,0,0,0,3080200,0,0,0,0,0,0,-3050120,0,0,0,0,0
2,12,894.475646084175,1,0,507853.417005936,507854.464077603,0,30,1,0,1,9,7,9400282,2080070,5190191,5291371,1100100,0,0,0,0,4200071,0,0,-4100111,0,0,2080070,0,0,0,0,0,0,1090171,0,0,0,0,0,0,0,4100020,3151191,0,2140180,0,0,0,0,0,0
2,13,1358.92551933648,1,0,507856.452350108,507857.499409457,0,30,1,1,1,25,7,4211340,4051131,1140080,10392303,3191190,0,0,0,0,0,1020150,0,0,0,0,0,0,0,0,0,1031091,3020040,0,0,0,0,0,0,-1140080,0,0,0,0,0,0,4191131,2060041,4141131,0,0
2,14,1471.84193320572,0,0,507860.040642399,507861.087703673,0,30,1,1,0,32,7,5201140,2182211,4261110,5162171,2171020,0,0,0,0,0,0,3030120,0,1151160,0,0,1031051,0,0,0,0,0,0,0,1150040,0,0,0,3111070,0,0,0,1081161,0,0,-4081010,0,0,0,0
2,15,1430.73333374923,1,0,507863.640687208,507864.687758106,0,30,1,1,1,11,7,5210251,6372361,2051011,3332102,0,0,3190121,0,0,0,0,2020130,0,2111041,-1101160,0,0,3160160,0,0,0,0,0,0,0,2051011,0,0,0,0,0,0,2201071,0,0,0,0,1131031,0,0
2,16,1247.87463346729,1,0,507867.252551905,507868.299583152,0,30,1,1,1,33,7,4180040,7262281,8261230,2232111,0,4180040,0,0,0,0,0,0,0,0,1060101,2081080,0,0,4121100,0,0,0,0,4100200,0,0,0,0,0,4161030,0,0,0,1121030,0,0,-1111081,0,0,0
2,17,984.69005478546,1,0,507870.746697781,507871.793755975,0,30,1,0,1,13,7,7131192,4181380,11260292,3121040,0,0,4111041,0,0,3020151,0,0,0,0,0,0,-1160200,0,0,3021180,0,0,0,0,0,0,3010040,4080201,0,4170051,0,0,0,0,0,0,0,0,0,3121040
2,18,503.768408438191,0,0,507873.864379645,507874.911448618,0,30,1,0,0,16,7,9373431,3160140,4071200,5191271,0,0,4161180,2081140,0,0,0,0,3131111,0,0,0,0,0,0,-1110110,0,2050030,0,0,0,0,0,0,0,0,4071200,0,0,0,0,1181101,4010170,0,0,0
2,19,1090.34184238408,1,0,507876.44089478,507877.487966063,0,30,1,0,1,12,3,0,1121061,2160040,5232321,0,0,0,0,0,0,0,0,0,0,0,-1121061,0,0,0,0,0,0,0,0,0,2160040,0,0,0,0,0,0,0,0,1041141,4191180,0,0,0,0
2,20,940.581443021074,0,0,507879.758585421,507880.805663633,0,30,1,1,0,3,3,4200111,1191100,0,6390132,0,0,-4200111,0,0,0,0,0,0,0,0,0,1191100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190061,0,0,4200071,0,0,0
2,21,483.798866684083,1,0,507882.770488075,507883.817476976,0,30,1,1,1,21,3,6162130,0,4140091,2100031,0,0,2111050,4051080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4140091,0,0,0,0,0,0,0,0,0,0,0,2100031,0,0,0
2,22,571.245780331083,0,0,507885.346904275,507886.393984412,0,30,1,1,0,18,3,0,3131020,9302283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3131020,0,0,3030031,0,0,2171101,0,0,4101151,0,0,0,0,0,0,0,0,0
2,23,1003.20405350067,1,0,507888.099898128,507889.146964791,0,30,1,0,1,20,7,6381332,6282282,8220111,3141130,3180071,0,0,0,0,0,1191160,2010101,0,0,0,0,0,2091081,0,4191201,0,0,0,-4170050,0,0,0,0,0,4050061,0,0,0,0,0,0,0,3141130,0,0
2,24,911.216892767698,0,0,507891.346997821,507892.394072953,0,30,1,0,0,8,3,3150021,1101120,2101080,3070100,0,0,0,0,0,0,0,-3150021,0,0,0,0,0,0,0,1101120,0,0,0,0,2101080,0,0,0,0,0,0,0,0,3070100,0,0,0,0,0,0
2,25,796.343714813702,1,0,507909.17080282,507910.217877568,0,30,2,0,1,9,7,1011160,1091040,5331501,7291561,0,0,0,0,0,0,0,0,-1011160,0,0,0,0,0,1091040,0,0,0,0,0,0,1091160,0,2140180,0,2100161,0,0,2121190,0,0,0,0,3060190,2110181,0
2,26,1402.26305130636,1,0,507912.170858255,507913.217922608,0,30,2,0,1,30,7,4191131,3180050,4020150,9481322,0,0,3081120,0,0,0,0,0,1110011,0,0,0,0,0,3180050,0,0,0,0,4020150,0,0,0,0,0,0,0,0,2141130,-3060021,3170150,0,0,0,0,1110021
2,27,838.609126396477,0,0,507915.747387249,507916.794448138,0,30,2,1,0,18,3,0,3131020,9302283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3131020,0,0,3030031,0,0,2171101,0,0,4101151,0,0,0,0,0,0,0,0,0
2,28,550.254933186807,1,0,507918.735683236,507919.782734115,0,30,2,1,1,11,7,5210251,6372361,2051011,3332102,0,0,3190121,0,0,0,0,2020130,0,2111041,-1101160,0,0,3160160,0,0,0,0,0,0,0,2051011,0,0,0,0,0,0,2201071,0,0,0,0,1131031,0,0
2,29,441.668191924691,1,0,507921.406282422,507922.453358709,0,30,2,0,1,16,7,3152302,11544573,4081160,3200201,0,0,0,1141151,0,0,0,0,2011151,0,1161101,0,4061151,0,0,-3201141,0,3121180,0,0,0,0,4081160,0,0,0,0,0,0,0,0,0,3200201,0,0,0
2,30,748.205316194799,0,0,507924.029859986,507925.076928959,0,30,2,0,0,2,3,4132121,0,2100150,2130130,0,-1111090,0,0,0,0,0,0,3021031,0,0,0,0,0,0,0,0,0,0,0,0,0,2100150,0,0,0,0,0,0,0,0,0,0,0,0,2130130
2,31,642.342184204608,0,0,507926.900495667,507927.947563485,0,30,2,0,0,8,3,5322301,3051171,3100050,0,0,0,0,0,0,3141171,0,-2181130,0,0,3051171,0,0,0,0,0,0,0,0,0,0,3100050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,581.21361292433,0,0,507929.59465186,507930.641724682,0,30,2,0,0,13,3,0,3050011,3180190,5341050,0,0,0,0,0,0,0,0,0,0,0,0,-3050011,0,0,0,0,0,0,0,3180190,0,0,0,0,0,0,0,3161010,0,0,0,0,0,2180040,0
2,33,1571.62804808468,1,0,507932.265277993,507933.312355436,0,30,2,0,1,4,3,3040021,0,9273362,0,0,0,0,-3040021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091160,0,2091011,0,3091191,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,1104.26323919091,0,0,507935.994748331,507937.041819229,0,30,2,0,0,26,7,6082171,2181131,11403322,2111170,0,0,0,3011050,0,0,0,3071121,0,0,0,0,0,0,0,0,2181131,0,0,0,3091110,0,0,1011141,3141061,-4160010,0,0,2111170,0,0,0,0,0,0,0
2,35,1033.43784890603,1,0,507939.206562367,507940.253635189,0,30,2,1,1,19,3,0,6201210,3131021,2201130,0,0,0,0,0,0,0,0,0,0,0,2091110,0,0,4110100,0,0,0,-3131021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201130,0,0
2,36,421.080400468782,1,0,507942.441908386,507943.488974665,0,30,2,1,1,15,7,1010201,4361332,1020080,6292482,0,0,0,0,1010201,0,0,0,0,0,0,2171181,0,0,-2190151,0,0,0,0,1020080,0,0,0,0,0,0,0,0,1120190,1111061,3020120,0,1041111,0,0,0
2,37,1261.74367539352,0,0,507944.983132474,507946.030197598,0,30,2,0,0,24,7,1090060,9351163,7171292,4192231,0,0,0,1090060,0,0,0,0,0,0,1170011,4170071,0,0,0,0,4011081,0,0,0,0,0,0,-3130171,0,0,4041121,0,0,0,1111191,3081040,0,0,0,0
2,38,764.705961395521,1,0,507948.43023748,507949.477309918,0,30,2,1,1,3,3,4200111,1191100,0,6390132,0,0,-4200111,0,0,0,0,0,0,0,0,0,1191100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190061,0,0,4200071,0,0,0
2,39,737.142650468741,0,0,507951.253806498,507952.300878165,0,30,2,0,0,27,7,5171242,9262313,5231301,3051181,0,0,0,0,0,1021091,0,4150151,0,2060071,0,4141051,0,0,0,0,3061191,0,4101161,0,0,0,0,0,0,0,-1130140,0,0,0,0,0,0,0,3051181,0
2,40,779.78878992144,0,0,507954.147975702,507955.195043905,0,30,2,0,0,20,3,6032120,4190100,3140011,0,0,0,4011060,0,0,0,2021060,0,0,0,4190100,0,0,0,0,0,0,0,0,-3140011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41,851.413747179322,0,0,507957.124478365,507958.171567741,0,30,2,1,0,25,7,4211340,4051131,1140080,10392303,3191190,0,0,0,0,0,1020150,0,0,0,0,0,0,0,0,0,1031091,3020040,0,0,0,0,0,0,-1140080,0,0,0,0,0,0,4191131,2060041,4141131,0,0
2,42,887.077822815627,0,0,507960.065712308,507961.112780511,0,30,2,1,0,32,7,5201140,2182211,4261110,5162171,2171020,0,0,0,0,0,0,3030120,0,1151160,0,0,1031051,0,0,0,0,0,0,0,1150040,0,0,0,3111070,0,0,0,1081161,0,0,-4081010,0,0,0,0
2,43,482.451498159207,0,0,507963.042226519,507964.089300497,0,30,2,1,0,21,3,6162130,0,4140091,2100031,0,0,2111050,4051080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4140091,0,0,0,0,0,0,0,0,0,0,0,2100031,0,0,0
2,44,927.643240254838,1,0,507965.606972198,507966.654077742,0,30,2,1,1,31,7,4132261,10412384,3080200,3050120,3081100,0,0,1051161,0,0,0,0,0,4120011,4101161,0,1041061,1150151,0,0,0,0,0,0,0,0,0,3080200,0,0,0,0,0,0,-3050120,0,0,0,0,0
2,45,466.694215429015,1,0,507968.607066514,507969.654086211,0,30,2,1,1,22,3,3151160,4122232,1110070,0,3151160,0,0,0,0,0,0,0,0,0,2071201,0,0,0,0,0,0,2051031,0,0,0,-1110070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46,1210.9020705102,0,0,507971.124705108,507972.171770616,0,30,2,0,0,12,3,0,1061020,0,10391422,0,0,0,0,0,0,0,0,0,0,0,-1061020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160191,0,0,3141140,0,0,4090091,0,0
2,47,938.963060849346,1,0,507974.524758079,507975.571833596,0,30,2,1,1,33,7,4180040,7262281,8261230,2232111,0,4180040,0,0,0,0,0,0,0,0,1060101,2081080,0,0,4121100,0,0,0,0,4100200,0,0,0,0,0,4161030,0,0,0,1121030,0,0,-1111081,0,0,0
2,48,1176.78631382296,0,0,507977.666009268,507978.713047829,0,30,2,1,0,1,3,3050121,2181111,8301112,0,-3050121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181111,0,4161041,0,0,0,0,0,4140071,0,0,0,0,0,0,0,0,0,0
2,49,955.33974817954,0,0,508000.678092084,508001.725167602,0,30,3,0,0,2,3,4081171,3111170,3151150,2131100,0,-4081171,0,0,0,0,0,0,0,0,0,0,0,3111170,0,0,0,0,0,0,0,3151150,0,0,0,0,0,0,0,2131100,0,0,0,0,0,0
2,50,942.122447653674,0,0,508003.819324411,508004.866397233,0,30,3,0,0,4,3,1170080,2121060,4100160,1050081,0,0,0,-1170080,0,0,0,0,0,0,0,0,0,0,0,0,2121060,0,0,0,0,0,0,0,4100160,0,0,0,0,0,0,0,0,0,0,1050081
2,51,1530.32350278227,0,1,508006.831132364,508007.878203261,0,30,3,1,1,31,7,4132261,10412384,3080200,3050120,3081100,0,0,1051161,0,0,0,0,0,4120011,4101161,0,1041061,1150151,0,0,0,0,0,0,0,0,0,3080200,0,0,0,0,0,0,-3050120,0,0,0,0,0
2,52,909.439521201421,1,0,508010.584152009,508011.631198654,0,30,3,1,1,18,3,0,3131020,9302283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3131020,0,0,3030031,0,0,2171101,0,0,4101151,0,0,0,0,0,0,0,0,0
2,53,843.579376523849,1,0,508013.643005837,508014.69007327,0,30,3,1,1,1,3,3050121,2181111,8301112,0,-3050121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181111,0,4161041,0,0,0,0,0,4140071,0,0,0,0,0,0,0,0,0,0
2,54,777.191833301913,0,0,508016.631286426,508017.678354244,0,30,3,0,0,16,7,5262352,5232141,3160132,3080151,2141041,1021141,0,0,0,0,0,2100170,0,2051020,0,0,0,0,0,-3181121,0,0,0,0,0,2150061,0,0,0,0,1010071,0,0,3080151,0,0,0,0,0,0
2,55,693.087548483163,1,0,508019.631332621,508020.678398129,0,30,3,1,1,11,7,5210251,6372361,2051011,3332102,0,0,3190121,0,0,0,0,2020130,0,2111041,-1101160,0,0,3160160,0,0,0,0,0,0,0,2051011,0,0,0,0,0,0,2201071,0,0,0,0,1131031,0,0
2,56,419.136340147816,0,0,508022.478434393,508023.525502596,0,30,3,1,0,21,3,6162130,0,4140091,2100031,0,0,2111050,4051080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4140091,0,0,0,0,0,0,0,0,0,0,0,2100031,0,0,0
2,57,684.984089049976,0,0,508025.13729338,508026.184365047,0,30,3,0,0,24,3,0,1080151,8201172,2030110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080151,0,0,0,0,0,0,0,0,-4050031,0,0,4151141,0,0,0,0,0,0,2030110,0,0
2,58,1448.38386180345,1,0,508028.054988794,508029.102054302,0,30,3,0,1,27,7,8251101,3161082,9210380,3050040,0,0,0,4141040,4110061,0,0,0,0,0,0,0,0,0,0,0,2020061,1141021,0,0,0,0,4020150,0,0,4060130,-1130100,0,0,0,0,3050040,0,0,0,0
2,59,992.041297547985,1,0,508031.596225586,508032.643293019,0,30,3,0,1,30,3,1041071,3060091,2151071,2081010,1041071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060091,0,0,0,0,0,0,2151071,0,0,0,0,0,-2081010,0,0,0,0,0,0
2,60,988.273285154719,0,0,508034.808037312,508035.855110904,0,30,3,0,0,9,3,3040201,1021141,3080150,4110190,0,0,0,0,0,0,0,0,-3040201,0,0,0,0,0,0,0,0,1021141,0,0,0,0,0,3080150,0,0,0,0,0,0,0,4110190,0,0,0,0
2,61,1060.98114181077,1,0,508037.949275413,508038.996338226,0,30,3,1,1,19,3,0,6201210,3131021,2201130,0,0,0,0,0,0,0,0,0,0,0,2091110,0,0,4110100,0,0,0,-3131021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201130,0,0
2,62,965.467340138275,0,0,508041.125783002,508042.172846586,0,30,3,1,0,33,7,4180040,7262281,8261230,2232111,0,4180040,0,0,0,0,0,0,0,0,1060101,2081080,0,0,4121100,0,0,0,0,4100200,0,0,0,0,0,4161030,0,0,0,1121030,0,0,-1111081,0,0,0
2,63,651.833048323169,0,0,508044.149348863,508045.196470191,0,30,3,0,0,20,7,3260180,0,8481522,5210241,0,0,0,2140070,0,0,0,1120110,0,0,0,0,0,0,0,0,0,0,0,-3120031,1150120,3150191,1061180,0,0,0,0,0,0,2140110,0,0,0,3070131,0,0
2,64,569.415668898728,0,0,508046.878805728,508047.92588394,0,30,3,1,0,15,7,1010201,4361332,1020080,6292482,0,0,0,0,1010201,0,0,0,0,0,0,2171181,0,0,-2190151,0,0,0,0,1020080,0,0,0,0,0,0,0,0,1120190,1111061,3020120,0,1041111,0,0,0
2,65,1174.53466850566,1,0,508049.690611063,508050.73768427,0,30,3,1,1,25,7,4211340,4051131,1140080,10392303,3191190,0,0,0,0,0,1020150,0,0,0,0,0,0,0,0,0,1031091,3020040,0,0,0,0,0,0,-1140080,0,0,0,0,0,0,4191131,2060041,4141131,0,0
2,66,1080.65926702693,0,0,508053.043614694,508054.090675968,0,30,3,1,0,32,7,5201140,2182211,4261110,5162171,2171020,0,0,0,0,0,0,3030120,0,1151160,0,0,1031051,0,0,0,0,0,0,0,1150040,0,0,0,3111070,0,0,0,1081161,0,0,-4081010,0,0,0,0
2,67,533.343148126733,1,0,508056.231892895,508057.278964178,0,30,3,0,1,26,3,4020010,6311211,3040071,0,0,0,4020010,0,0,0,0,0,0,0,0,0,2140070,4171141,0,0,0,0,0,0,0,0,0,0,0,-3040071,0,0,0,0,0,0,0,0,0,0
2,68,1118.97265416337,1,0,508058.843695228,508059.89077344,0,30,3,0,1,12,7,0,4343322,9433282,3200131,0,0,0,0,0,0,0,0,0,0,0,-1041071,0,0,0,0,1151200,2151051,0,0,2151031,0,0,4151150,0,0,3131101,0,0,0,0,0,2080091,0,1120040,0
2,69,462.600524770096,1,0,508062.208496033,508063.255529589,0,30,3,1,1,22,3,3151160,4122232,1110070,0,3151160,0,0,0,0,0,0,0,0,0,2071201,0,0,0,0,0,0,2051031,0,0,0,-1110070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,70,564.60633315146,0,0,508064.761448387,508065.808504271,0,30,3,0,0,13,7,9411410,1021030,5111311,3261380,4190090,2120180,0,0,0,0,3101140,0,0,0,0,0,-1021030,0,0,0,0,0,0,0,3050131,0,0,2061180,0,0,0,2091200,0,0,0,0,0,0,1170180,0
2,71,1190.22804743145,0,0,508067.44386977,508068.490909101,0,30,3,0,0,8,7,6281471,5162222,5161361,1140121,0,0,0,0,0,2130191,3091160,-1060120,0,4031091,0,0,0,0,0,0,1131131,0,0,2030191,0,0,3131170,0,0,0,0,0,0,0,0,0,0,0,1140121,0
