sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
8,1,3070.93001692556,0,0,5,0,99999,100,1,1,0,15,9,63422957,13620959,10910309,115623946,0,0,31910619,0,20901519,0,0,0,10610819,0,10500919,0,0,0,-3120040,0,0,0,0,0,0,10910309,0,0,0,0,0,22000719,0,0,40110209,0,21901509,0,31611509,0
8,2,1992.8268273361,0,0,5,0,99999,100,1,1,1,12,3,0,24250759,22823328,0,0,0,0,0,0,0,0,0,0,0,0,-4040040,0,0,0,20210719,0,0,0,0,11011609,11811719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,8831.17594546638,1,1,3,0,99999,100,1,1,1,18,9,11311109,106023147,51702128,82233157,0,0,0,0,0,0,0,0,11311109,41202009,0,0,20110409,40610709,0,0,0,-4100020,40001119,0,11701009,0,0,0,0,0,0,0,0,20010219,0,40411819,0,0,21811119,0
8,4,3595.50168993883,0,0,3,0,99999,100,1,1,0,4,9,84333977,20301609,86534666,40901519,31400009,20611409,0,-1111140,31211419,0,0,0,0,0,0,20301609,0,0,0,0,0,0,0,21711719,11811119,41211619,0,0,0,11800209,0,0,0,0,40901519,0,0,0,0,0
8,5,2937.80782190152,0,0,3,0,99999,100,1,1,1,7,19,67323448,144504574,125523485,112125465,0,0,11301719,41201609,10810009,0,-4010111,0,0,21900719,30201309,11600209,0,30200909,40200609,10400819,0,0,0,0,0,30910119,0,32001019,20900219,30511919,11200209,30510219,31001909,30300109,10001319,0,0,0,0,10311909
8,6,4202.91965687647,1,1,2,0,99999,100,1,1,0,6,3,35382438,20501609,0,0,11512019,0,0,0,0,-3170010,20700409,0,0,0,0,0,0,0,0,0,0,20501609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,2918.77804673277,0,1,5,0,99999,100,1,0,1,31,31,260371712,249957402,246617221,211305354,41211819,31910419,31301619,40601919,30811409,0,30911709,11711109,41911709,40711019,42000709,31400219,30811609,0,31400509,21711709,11010209,40911419,30000109,21501519,30400709,10400509,31611319,41800319,20201609,20001109,40700019,21910709,30601419,41411319,-4170060,40100609,0,31700819,0,41410419
8,8,2337.68332540058,1,0,3,0,99999,100,1,0,0,5,9,42843779,143832266,61802638,30800609,11601109,0,30211519,0,-1031151,0,0,0,0,0,30410509,0,40010819,41910819,0,0,0,31500119,0,0,0,0,0,30601119,0,31201519,0,0,0,0,0,30800609,0,0,0,0
8,9,2523.36231572554,1,0,5,0,99999,100,1,0,1,16,31,136767773,201127204,239259921,219137732,21210909,31110009,20811709,0,10112009,20001209,21511919,12010009,0,41310409,31411009,20701919,21800109,0,20600819,-4081121,30410209,30811609,31602009,22000909,30100419,30611319,11811819,20811309,31210409,20310819,40800909,41000419,0,41001209,21411919,11201619,41310519,10900319,31801109,20510619
8,10,4859.78085454553,1,1,4,0,99999,100,1,1,0,19,19,125544355,64022437,86896567,199446003,20810909,0,41210519,10910309,0,21102009,0,31510609,0,41500319,0,0,11611109,10911009,0,0,0,0,-1071101,11610509,0,0,12011519,41401419,0,0,20802019,31810719,41401209,0,21710509,31611309,0,31700019,20211119,21001119
8,11,4879.15247515775,1,0,3,0,99999,100,1,0,0,34,31,237570522,167425593,217258002,168109953,31001919,21511219,0,40611509,40701719,11211409,40611219,11010119,40911409,40700709,10111009,10900309,21611009,20601019,0,21600719,0,41900819,40900809,0,10611609,10700019,20611809,41201609,30910219,20410009,41911919,11412019,21000319,11700819,30000419,10101419,20310609,-3071021,20311719,40201609
8,12,2080.59754152782,0,1,3,0,99999,100,1,0,1,27,3,0,21701928,23631499,0,0,0,0,0,0,0,0,0,0,11001519,0,0,10700409,0,0,0,0,0,0,0,20501409,0,0,0,0,0,-3130090,0,0,0,0,0,0,0,0,0
8,13,3432.5966052711,0,1,3,0,99999,100,1,0,1,3,9,44562439,62922028,62520728,112322637,0,31401519,-3160101,10000819,0,0,0,0,0,0,0,31110509,0,0,0,31811519,0,0,0,0,40910619,0,0,21610109,0,0,0,0,0,0,30310609,0,0,41811609,40200419,0
8,14,1206.15063421428,1,0,4,0,99999,100,1,0,0,11,19,82313357,94593385,144046365,136335294,20101619,32000719,0,30211019,0,0,0,0,0,0,-1060020,0,40010009,12011019,0,10901119,20601009,10010209,0,10110809,40000709,31111819,41611919,21211109,0,0,0,0,41401719,10901609,0,0,10100019,31511219,21510419,20910309
8,15,3788.18658483215,0,1,3,0,99999,100,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10200591,0,0,0,0,0,0,0,0,0,0,0
8,16,2805.16182351857,1,0,4,0,99999,100,1,0,0,32,3,31911328,12010009,0,3161020,0,0,0,0,0,0,20501209,11410119,0,12010009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3161020,0,0,0,0
8,17,1703.42934504151,1,1,5,0,99999,100,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30100301,0,0,0,0,0,0,0,0
8,18,2449.45250591263,0,0,3,0,99999,100,1,1,1,30,3,21300719,30600209,0,43981069,0,0,21300719,0,0,0,0,0,0,0,0,0,30600209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3170160,0,0,0,40810909,0,0
8,19,2134.90552408621,1,0,4,0,99999,100,1,0,1,21,19,106851585,116943655,45033409,175756703,31710009,0,0,21010319,11910119,0,20710119,0,21511019,0,0,40211109,11911409,11900719,0,31010409,21910009,0,10110909,0,-3021181,0,0,31901319,0,0,0,20510419,10710419,0,0,41811909,10100219,41001919,40611409,11010409
8,20,1131.93401042372,1,0,4,0,99999,100,1,0,1,26,19,154435194,74236546,86372577,157226155,30310319,41410909,30201619,11100319,0,10100609,0,0,31311419,0,0,10600609,11711909,0,0,40212009,11712019,0,20800509,0,10500309,0,10401309,0,0,-3170141,41500309,30711709,0,31202009,41600019,0,0,42011309,11701109,0
8,21,1076.64052769542,1,1,4,0,99999,100,1,1,0,33,31,206451302,210718902,218747423,202167403,22001609,20910209,40511909,0,31211319,20101119,11301919,30111209,30302009,10800909,11100119,41901109,32002019,21111119,41300809,21001009,31501809,0,41411919,41401009,0,21910319,22000619,41411619,20401719,30210219,0,20201319,30400409,31510209,31411719,11311609,-3030101,31901209,21000709,21400119
8,22,2128.58254020102,0,1,4,0,99999,100,1,0,1,9,9,43361188,10301409,74712137,103104337,0,0,0,0,20300909,20010119,0,0,-3050160,0,0,10301409,0,0,0,0,0,0,0,31800419,0,0,0,31010909,0,0,11900809,0,40801509,0,0,0,0,20601719,0,41701109
8,23,2768.62710341811,1,1,2,0,99999,100,1,1,0,23,31,192359931,169525684,208009162,195927412,21411319,31600109,10000509,22011819,21212009,11301419,11810419,31802009,31210319,21802009,21402019,21000019,31410009,0,0,0,31910109,42001519,11111209,20901509,30300219,30401519,-3181150,30201809,10410619,30201119,41300009,11001519,0,30401609,20301709,40410219,10710519,30000619,11900109,41201109
