sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
13,1,5252.94219738498,1,1,2,0,99999,50,1,1,1,3,31,178597954,198039512,220639522,188957631,21611019,0,-1051070,41301309,30911319,21600809,0,21410519,40711909,41411709,30500219,11501509,21101809,40400319,10011019,0,31501919,11611009,40701719,30700919,21400809,21700809,31500809,41811319,21511819,11311319,0,11011419,11601809,30300619,11710019,11901109,20610319,20410109,30010519,41401709
13,2,2796.49360084295,1,0,3,0,99999,50,1,0,0,5,3,22663050,21701409,0,10001209,0,0,0,0,-2051041,0,20612009,0,0,0,0,0,0,0,0,0,0,21701409,0,0,0,0,0,0,0,0,0,0,10001209,0,0,0,0,0,0,0
13,3,5091.61660741665,1,1,4,0,99999,50,1,1,0,29,19,147033685,105315755,162940604,73562618,0,30410519,0,0,31810019,0,31600419,12000819,41211909,0,0,20001509,12001109,0,31100519,21501609,0,20711009,0,20901719,20102019,30611619,0,10311709,40101619,40911919,0,40801019,-2151181,20200109,10410309,0,0,0,0,0
13,4,3128.3661356465,0,0,3,0,99999,50,1,1,1,16,19,134222846,101886217,154116575,136626594,0,41710109,0,30601719,0,30410609,0,31500409,0,0,0,30311109,20211619,0,10101309,-1061171,0,40201009,0,40900519,40001919,0,0,10201009,21911109,0,41102019,20311109,31801919,10000219,0,21401019,0,0,41400909,11711419
13,5,2873.0396233077,0,1,3,0,99999,50,1,0,1,14,9,31300809,34601190,143835355,71912118,0,0,31300809,0,0,0,0,0,0,0,0,0,0,-3201081,0,31400109,0,0,31500509,0,20110119,30711909,0,0,20910809,0,40602009,0,0,41211609,0,0,0,0,30700509,0
13,6,5027.00937923146,0,1,3,0,99999,50,1,0,1,18,19,196532864,168907655,71910228,136644884,31100009,0,41211909,30800409,0,0,21410009,40910109,31100419,0,31601909,21901109,40811009,31911609,0,41601909,0,-1080110,41410109,0,0,0,0,30500119,0,0,0,11210509,0,10300819,32010119,0,31800609,0,20210909,31111919
13,7,2205.34446927195,0,1,3,0,99999,50,1,0,0,36,19,156725675,179056703,104933975,62433979,31801019,21111119,0,20600809,0,0,0,41911509,41301219,41911209,10010519,40900519,0,11911809,21111019,21410319,0,31801309,10100819,40710519,0,0,10910719,0,31311209,11900709,0,0,0,0,40111909,0,21200909,0,0,-1121161
13,8,5899.94338999895,1,0,3,0,99999,50,1,0,0,6,19,53081578,176944314,146744485,113546674,0,20510409,0,0,0,-2060060,0,0,30511109,20911419,41101119,10810719,41800719,0,40810119,0,0,21510219,0,41211609,20900819,0,42010919,0,0,21011119,21610019,0,10212019,10811409,0,30100809,10411909,31400119,0,20610409
13,9,5690.65435899756,1,1,3,0,99999,50,1,1,1,7,31,238979812,178217211,211167622,167037584,10111619,40811819,12000609,30701109,40110209,41900509,-2030120,40401809,20912009,11802009,10000319,30400319,21201109,21501109,20800409,10101209,41300409,11110319,31601209,21811019,41911719,11410009,11411719,41600119,10711409,40710419,0,21300609,41202019,11411119,0,21811609,30810909,0,0,40501319
13,10,2690.15968416352,1,1,3,0,99999,50,1,1,1,12,9,154545455,43811530,30200009,52712718,0,41311109,30400019,30711709,21711009,30411609,0,0,0,0,0,-3000011,40811519,0,0,0,0,0,0,0,0,0,30200009,0,0,0,0,0,40911909,0,0,0,0,0,0,11800809
13,11,2080.12629264704,1,1,4,0,99999,50,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40810191,0
13,12,1788.14572239935,1,0,4,0,99999,50,1,0,1,28,3,0,11301419,0,46493099,0,0,0,0,0,0,0,0,0,0,11301419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3090071,22001719,0,0,0,0,21401309,0,0
13,13,2154.69785034657,1,0,3,0,99999,50,1,0,1,2,31,249796224,226970451,139034313,146539712,40811419,-3030011,32011319,30811519,0,30610909,40800009,30010219,41710819,11101609,20410319,10410419,41010419,10011609,41900719,41811719,40212019,10101619,0,31410109,11310419,21000219,10910519,20400709,22000619,0,22001719,10801909,20002019,11410219,20400119,11811109,30501509,30911119,10701709,0
13,14,992.736689830053,1,0,3,0,99999,50,1,0,0,19,31,208715413,209138311,198439553,260957302,0,21100519,31200509,11700119,41900009,0,41701919,20200519,40911819,10900209,10210919,32001609,31710009,11301919,30400309,30401709,11310519,40901109,-2081130,41401319,40910219,21111819,10611719,40111019,11300519,0,30911809,0,41411309,31500109,10011419,41410409,41601019,11900109,41811719,41311209
13,15,1285.93219687173,1,1,3,0,99999,50,1,1,0,26,3,20201709,0,22562040,40200819,0,0,0,0,0,0,0,20201709,0,0,0,0,0,0,0,0,0,0,0,0,0,20410919,0,0,0,-2151121,0,40200819,0,0,0,0,0,0,0,0
13,16,1433.50852115691,1,0,3,0,99999,50,1,0,1,25,3,0,30910209,15912099,31810819,0,0,0,0,0,0,0,0,0,0,0,0,0,30910209,0,0,0,0,0,0,11811009,0,0,0,-4101090,0,0,0,0,31810819,0,0,0,0,0,0
13,17,1465.48337858621,1,0,4,0,99999,50,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,1215.08590639496,1,1,3,0,99999,50,1,1,0,27,19,145924865,82614846,116435976,152634455,31300519,21201809,41300909,0,0,42011209,0,0,10110419,40302009,10110419,0,0,21000509,11201909,0,0,0,0,20700409,10201809,31600509,11911809,0,40911319,0,-1110121,40710509,40200209,0,30811809,0,0,30011619,0,10900309
