sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
14,1,598.117733607069,0,0,466174.686624031,466175.73366703,1,0,0,14,9,71012138,61986047,72111838,42810928,0,30011119,0,0,0,0,41001019,0,0,0,0,20101619,0,-1081200,0,0,20501609,20301619,40900719,0,0,0,31211119,0,0,0,0,0,21100619,0,0,0,0,0,21710309,0
14,2,555.159554991405,0,0,466177.510187953,466178.557108535,1,1,0,13,31,136926103,226855954,176948922,245629441,21800719,11910209,0,20800709,0,41401519,20010719,10401719,10600509,0,20511509,31611409,-1020161,41010219,41301409,30000019,31000709,30400519,21500509,20601519,30511309,11201119,0,10800219,20810709,31411719,30111819,30501209,10001309,30201419,40300719,41200219,31111719,30510819,20901809,10900219
14,3,397.422956011724,0,0,466180.262961019,466181.309977841,1,1,0,15,9,20700519,119174937,50810318,21613428,0,0,0,0,0,0,0,20700519,0,11311809,0,40500009,0,41200509,-4161101,0,0,22001509,40210309,0,0,0,0,10600009,0,0,0,0,0,11111809,0,0,0,0,10501619,0
14,4,478.611607686616,1,0,466182.874647818,466183.921675419,1,0,1,10,19,92835375,149726894,52233137,135025065,10701519,0,10100309,0,10210609,0,0,21711419,40111519,-2001020,0,10501709,31910009,41000219,21101109,21510819,0,21702009,0,0,0,0,20811519,10310709,0,21110909,0,0,40711109,10601219,41601509,0,11010819,0,31100409,0
14,5,454.200078267604,1,0,466185.509870745,466186.556890262,1,0,1,35,3,41301419,0,0,64712888,0,0,0,0,0,0,0,41301419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21111209,40400619,0,0,-3201060,0
14,6,390.619540994521,1,0,466188.074502226,466189.121534062,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31211101,0,0,0,0,0,0,0,0
14,7,466.727092920337,0,1,466190.521486557,466191.568519933,1,1,1,26,19,53313557,154026695,65874728,158747632,0,0,0,21100419,0,0,10511719,0,21701419,21902019,0,40501019,31200919,0,20211119,0,0,40211619,30510819,21511309,10711519,0,0,0,0,-3141081,0,0,11011119,11910309,10000419,20810019,11611419,41101719,21301209,31001419
14,8,590.367699507624,1,0,466193.097900538,466194.144908121,1,0,1,8,19,93632517,227467232,174404975,94314657,0,0,0,40700809,0,30001519,0,-1030070,21900119,31310419,20511319,40001419,40810609,31500119,0,31510519,11411109,20411719,40900609,21200319,0,0,41002019,30300219,0,0,41001809,0,0,0,11801419,0,42001819,40511419,0,0
14,9,453.768152103294,1,0,466195.827239491,466196.874322526,1,1,1,20,31,246139041,188351222,239358402,184505874,40101409,21700309,40711819,40101719,30100819,11000019,31110519,21300619,10011809,30701809,0,41700919,30811919,10511619,30800619,11112009,21101809,11610519,20401019,-3010190,41500909,40501709,20711509,31110819,20600419,20610909,40910919,0,40301509,40600809,10601319,32001209,40000309,0,0,21000719
14,10,698.249159264378,1,0,466198.497756794,466199.544772076,1,1,1,36,19,127224304,71714556,104314266,159925326,41200819,20800819,0,11800119,10910519,31601209,0,10910819,0,0,10000809,0,11501609,10011819,40200319,0,0,0,0,11601109,21010219,0,41101919,30601019,0,0,0,20711019,0,0,31511909,21711719,41310409,0,40500219,-4180051
