sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
15,1,2935.55619358085,1,0,5,0,99999,15,1,0,1,7,3,21692569,0,50711438,0,0,0,0,0,0,0,-1081160,0,20611409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40210719,0,10500719,0,0,0,0,0,0,0,0,0,0
15,2,6646.93787228316,1,1,1,0,99999,15,1,1,1,21,31,216756803,246060441,188768654,299170331,30711719,30010009,41711519,32001509,0,40111819,0,31610019,10600209,40210819,21111819,21400119,20211519,30800909,41101909,20411219,20211909,30600219,41401009,40711619,-3041160,11211819,0,0,11800209,40601019,40001819,22001619,31000419,11101109,40511709,40811919,40511419,40810509,31211409,41210219
15,3,2751.09560473356,1,1,5,0,99999,15,1,1,1,32,19,104934885,135416155,62533747,110436885,11200719,0,0,0,10511019,0,41510209,10201819,31511119,41000709,0,0,41810909,10400809,0,21401919,0,20801809,0,41011109,0,0,0,10612019,0,0,10910619,11211909,11512019,30900809,31901019,-3201001,11100119,0,10610009,0
15,4,5390.56311140303,0,1,5,0,99999,15,1,0,0,35,3,62320718,20211619,0,4061090,0,0,21910009,40410709,0,0,0,0,0,0,0,0,0,0,0,20211619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4061090,0
15,5,4574.23837983515,1,0,5,0,99999,15,1,0,1,13,19,126246175,108994997,124247085,153325465,0,31711319,31012009,11311419,0,0,21700819,30510609,0,22012019,0,0,-4071141,0,31111409,31200419,0,20600009,0,31312009,41310819,0,0,11511519,0,30002019,10110719,42000509,0,30101419,0,40111509,30500109,0,10611919,0
15,6,1343.03352131974,0,0,4,0,99999,15,1,1,1,4,3,23901730,0,0,51722228,0,0,0,-3091021,20810709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11211819,0,40510409,0
15,7,2535.18062562216,1,1,3,0,99999,15,1,1,0,22,9,52612428,31022628,14661239,122514456,0,0,0,0,0,21301519,0,0,31310909,0,10112009,0,0,20910619,0,0,0,0,0,0,0,-3051030,11610209,0,0,0,0,0,0,21210909,30400609,40001319,30901619,0,0,0
15,8,1491.33973161224,1,1,5,0,99999,15,1,1,0,11,3,21701919,33102049,31601819,0,0,0,0,0,0,21701919,0,0,0,0,-2091130,0,0,0,0,0,0,31010919,0,0,0,0,0,31601819,0,0,0,0,0,0,0,0,0,0,0,0
15,9,2291.14386346191,1,0,5,0,99999,15,1,0,0,25,31,269446901,178349493,185313053,215216922,41800109,31300219,10010309,40701509,21901209,40401609,40110009,21210409,22011519,21101809,41911219,10611609,30700209,21011319,0,31302009,21711319,0,10311519,12011619,31311419,41901909,0,41902019,-4151030,31811719,11911819,20800309,40001109,21401619,20300209,0,21500219,30201619,40801319,20210519
15,10,4336.13771561068,1,1,5,0,99999,15,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21910501,0,0,0,0,0,0,0,0
15,11,2230.88053474203,1,0,5,0,99999,15,1,0,1,12,9,20710419,24303419,73312747,61514437,0,20710419,0,0,0,0,0,0,0,0,0,-3091091,0,10510919,0,0,0,10701409,0,0,0,41700509,0,0,0,11601419,20010819,10610609,0,30102009,20801819,0,0,0,0,0
15,12,956.471892539412,1,1,5,0,99999,15,1,1,0,10,9,31801318,34721479,53212828,61432357,0,0,0,10500309,0,0,0,21301009,0,-3110041,0,0,10710519,0,0,0,0,20900919,0,0,0,0,0,0,0,11810909,41401919,0,0,0,0,0,10310019,20011119,0,31111219
15,13,2165.79557000659,0,1,4,0,99999,15,1,0,0,17,3,21711038,4201100,11710619,0,0,0,0,0,11600319,0,0,10110719,0,0,0,0,0,0,0,0,-4201100,0,0,0,0,0,0,0,11710619,0,0,0,0,0,0,0,0,0,0,0
15,14,1214.62748292834,0,0,5,0,99999,15,1,1,0,9,19,128887005,134926065,144226794,52113157,31501709,0,30001119,41211019,10310209,11711909,0,0,-4151040,31101219,0,41511109,21111209,0,0,0,10001119,31201409,30000509,0,0,21501519,30011819,0,21201319,10610109,30901519,31410819,0,10600419,0,10101919,0,0,0,0
15,15,650.55496559944,1,0,5,0,99999,15,1,0,0,14,31,188439492,159244214,158537083,259370121,21200609,30602009,31400609,10412009,22000409,0,21211109,11601019,40011719,21201219,31500419,40500109,11911219,-2110201,31410809,10510219,0,10100019,11910219,10701009,11601319,40711909,11700709,0,30411209,0,41500709,11211809,30600709,22011419,10810619,41011319,32001409,40411809,40400009,30911019
