sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
18,1,1592.23251015646,0,0,466352.361435513,466353.408473508,1,0,0,1,31,179155923,217729731,184623584,248362031,-3110020,21800319,40211719,11000909,0,30410609,30010219,31500209,11111919,22001009,30400809,30811219,21500309,10201009,31511219,40101819,21201219,10001119,41501219,31700009,40401109,40000419,0,20910419,0,0,10110409,41411419,10701719,41102009,21711519,30111309,30411709,21311009,40300919,11300419
18,2,774.766369373538,1,0,466356.043757644,466357.090730966,1,1,1,30,3,11810519,30902228,0,4081080,0,0,11810519,0,0,0,0,0,0,0,20201719,0,10700509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4081080,0,0,0,0,0,0
18,3,708.741329959594,0,0,466358.867160268,466359.937720917,1,0,0,13,19,82512437,108326824,61813727,123655374,0,0,40311309,30700719,0,0,0,11500409,0,21101109,10410019,10100909,-4180041,11002019,0,30911709,10111009,10510009,0,0,20401009,30200809,11211909,0,0,0,0,20310009,32000709,40110119,10211819,0,0,10110909,10911809,0
18,4,684.606202528812,0,0,466361.784739356,466362.831765417,1,0,0,34,3,21900609,0,20811709,41961449,0,0,0,0,0,21900609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20811709,0,0,0,0,0,0,0,0,0,-1060130,40901319,0
18,5,652.195954229683,1,0,466364.714073997,466365.761097749,1,0,1,35,9,42510418,73113328,41801718,88173927,11400109,0,0,0,31110309,0,0,0,0,0,0,0,41501319,0,0,0,0,31612009,0,0,0,0,21601609,0,0,20200109,0,0,0,0,31111319,0,31211309,21701219,-4150080,0
18,6,687.931495311204,0,0,466367.596351396,466368.643379381,1,1,0,32,19,156835064,113743275,123224666,99491717,0,41110109,20702009,12011209,0,30200809,21410209,31400719,0,0,20310319,0,10410209,0,40910119,30110819,0,12001809,0,42001019,0,10711319,0,0,30312019,40200309,0,0,11510509,0,31000109,-4060061,20910819,32010219,0,0
18,7,681.593113054987,0,0,466370.419806759,466371.466843214,1,1,0,7,9,44840779,62012618,42813038,104932756,0,0,0,40710619,0,0,-4130160,0,0,40401909,21610709,0,0,0,0,0,0,0,0,0,0,0,21602019,0,21211019,0,0,0,0,11311009,41411609,0,0,42010119,0,10200019
18,8,635.042478796095,1,0,466373.196213349,466374.243236715,1,1,1,11,31,157959302,207437783,267860721,185560093,21601519,22000609,20211009,31111119,10500609,11911209,30511609,0,10111619,40511319,-2090200,40511219,11210809,31500409,0,10801409,40710509,30101909,31101209,40011409,40310809,20101119,11810409,21111619,41501409,41011619,20901119,10701219,40610619,30712009,31411909,41112009,0,10310809,0,20701519
18,9,800.328162149526,1,0,466375.902023487,466376.949053398,1,0,1,31,19,113124156,193737984,115014685,93956377,0,0,20511209,40700609,0,31901219,0,20011119,0,0,40300409,0,20211209,41011519,31311919,30801319,0,30101609,0,41101009,10500619,10512019,0,30900119,22000919,0,0,10901209,0,0,-2051031,30301009,10101809,40601319,0,0
18,10,814.713383384515,1,0,466378.925478774,466379.97250137,1,0,1,3,31,209628033,208438912,169350832,251629522,41700019,31410809,-2191040,21611709,31302019,30011709,0,21200109,30200619,32011909,21000519,20011309,0,40101419,22002019,40200709,11410609,21700419,22001819,21401019,21411619,11501409,20910419,0,30911109,20911819,20301619,0,30501519,41802009,21501819,41001009,12001719,21110409,42000019,41711019
