sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
12,1,5625.49310084432,1,0,3,0,99999,77,1,0,0,24,19,103926175,83614147,127355575,166222994,20100919,11701919,0,0,31111419,0,30710709,10301209,0,0,0,0,31100719,40502019,0,0,0,12011409,20200009,21401019,0,10410609,40911019,-3121100,0,0,31311819,41100509,0,11700419,21710719,0,30300419,0,31210019,30200909
12,2,1765.74169332162,0,1,5,0,99999,77,1,0,0,36,31,199126812,286247831,236925883,209977143,30901419,31302019,10300919,11500009,40110119,32000609,21610509,0,21401209,31100109,21211219,40501009,30210219,21900719,20000709,40811419,40011519,40500909,0,41700709,21500709,41610609,21011919,0,40601019,40400009,30100909,41611109,41300619,0,31500609,11211619,21111519,40500219,20611319,-2130130
12,3,1892.68718985841,1,0,4,0,99999,77,1,0,1,27,3,0,21011109,2070070,63020618,0,0,0,0,0,0,0,0,0,0,0,0,0,21011109,0,0,0,0,0,0,0,0,0,0,0,0,-2070070,0,31510509,0,0,0,0,0,31510109,0
12,4,949.400023091584,1,1,5,0,99999,77,1,1,0,14,31,308650731,228898972,185145493,186416393,30601219,20000119,41301909,31310709,32001219,40501609,41411009,30311819,41211119,31911009,41301719,41310309,20401719,-2140150,30201019,30910609,20310619,10411819,20110219,30600119,10011409,41100209,31212009,10500719,0,41610809,0,41100319,0,40900109,20101809,20710919,0,31400509,21702009,10500719
12,5,3099.2314494215,1,1,5,0,99999,77,1,1,1,6,0,0,0,0,0,0,0,0,0,0,-10210801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,3262.18734867871,1,1,3,0,99999,77,1,1,0,35,19,155745875,176833354,101603727,117862295,0,0,31311219,21910519,40801419,0,41511509,20211209,0,31110409,0,41401009,0,0,30710109,31901109,31700709,10010009,30001909,0,0,31201309,0,0,0,0,40400509,10110509,0,0,0,20010309,21800119,20400009,-4030040,41511309
12,7,1746.950593777,0,1,5,0,99999,77,1,0,0,22,9,72220418,20711309,95763757,52710618,0,0,0,0,0,32010209,0,40210209,0,0,0,0,0,20711309,0,0,0,0,0,40310119,0,-2150101,31701709,0,0,10700809,10901019,21210209,0,0,0,31500409,0,0,0,0
12,8,1504.60689002648,1,0,2,0,99999,77,1,0,0,17,19,74413657,78745086,155347683,96923946,0,0,0,11810719,21501619,0,0,41101319,0,10101619,11611109,0,0,11100909,0,31510119,-3111011,11310319,30501119,0,10001019,0,20410609,20410309,31301009,21612009,21111609,22010519,0,0,0,0,22011609,0,42001109,10900709
12,9,1892.28490553796,1,0,5,0,99999,77,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41601991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,1891.57195808366,0,0,5,0,99999,77,1,1,0,25,9,0,10900609,81713097,115444675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900609,0,20400609,0,20110019,0,0,-1091150,40111319,0,10301609,0,11211419,21010009,0,31111319,0,0,41810319
