sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
28,1,643.09525990393,0,1,599990.69161688,599991.738652362,1,0,1,7,19,118787285,52522447,54023257,215948723,20000919,21910519,10200519,31502019,0,0,-3170181,11201409,20801719,20810319,0,21400319,0,0,0,10311809,0,0,0,0,21201319,20911619,0,0,0,0,11910319,40812019,30010519,20901319,0,0,31611209,20301719,31601619,40710319
28,2,659.259447944351,0,0,599993.397434741,599994.444466757,1,1,0,19,3,20110719,0,11892809,41210619,0,0,0,0,0,0,0,0,20110719,0,0,0,0,0,0,0,0,0,-1081200,0,0,10811609,0,0,0,0,0,0,0,0,0,41210619,0,0,0,0
28,3,712.682995945215,1,0,599996.173846629,599997.220932925,1,1,1,10,31,209135112,189002303,206628693,220160351,41700909,11700019,30110409,31211419,0,21700509,30700109,20501519,21510219,-3130110,40311309,10212019,0,40501809,31612019,11511609,41111809,10611619,0,30811819,41601609,10101209,0,32001819,31211409,40900109,20000719,10710719,30400509,32001019,31011919,21801219,10910319,30011619,21501019,31812009
28,4,642.675265902653,0,0,599999.056119725,600000.103178304,1,0,0,11,19,136124455,65631578,135536784,106748394,0,31010009,41911709,0,20000109,0,11301209,0,31901419,0,-4020160,31500809,0,0,0,0,30110609,0,11001509,0,21810319,30411409,10901309,40410519,0,21001719,0,0,0,10910319,40112019,11611909,12002009,0,21911519,10200619
28,5,544.916748302057,1,0,600001.879591347,600002.92660989,1,0,1,23,31,97148303,176455993,181719602,286261021,11211519,10300719,0,20812019,21200309,0,11211309,11501119,10911309,0,40510409,11311419,31610509,20800319,0,10001419,31611509,30610409,40101509,31502019,11610119,21510119,-3061080,12000519,31411709,10411419,20111109,41610919,40200519,20511509,40602019,41810319,10001109,20201009,40811909,30511709
28,6,746.205140603706,0,0,600004.538346779,600005.58537764,1,1,0,36,9,11501609,112034537,50722618,82556728,0,0,0,0,0,11501609,0,0,0,40712009,40611309,0,0,0,0,30711219,0,0,0,0,0,40711409,0,10011209,0,0,0,10812019,30201819,0,0,0,0,0,40501709,-1041181
28,7,619.305350934155,0,0,600007.338281027,600008.385311889,1,0,0,25,3,0,10811309,13872989,20701219,0,0,0,0,0,0,0,0,0,0,0,0,10811309,0,0,0,0,0,0,0,0,0,11811909,0,-2061080,0,0,0,0,0,0,0,20701219,0,0,0
28,8,624.987011542544,1,0,600010.067628947,600011.114716783,1,1,1,9,9,24391068,21401719,52913947,94611737,0,10710919,0,0,0,11510019,0,0,-2170130,0,0,0,0,0,21401719,0,0,0,0,21201609,0,0,0,0,0,20111419,11600919,21900309,31410319,0,0,0,0,0,0,41301109
28,9,542.558853281662,0,0,600012.891085555,600013.938114877,1,1,0,27,3,40501619,30601909,3151170,20010909,0,0,0,40501619,0,0,0,0,0,0,0,0,30601909,0,0,0,0,0,0,0,0,0,0,0,0,0,-3151170,0,0,0,20010909,0,0,0,0,0
28,10,518.186496105045,1,0,600015.573372586,600016.620397289,1,1,1,16,19,104735585,147005626,144936175,75939355,21901319,0,0,0,42010119,20511019,0,10101719,10211409,30811019,0,0,41101309,31900309,0,-3081070,40111919,0,41010719,22001619,20001709,0,40510919,21411209,0,0,0,0,11412009,10102009,20911919,11601409,0,0,0,21912009
28,11,539.162714616396,1,0,600018.314475719,600019.361508121,1,1,1,3,9,2000141,62834357,103734266,82411628,0,0,-2000141,0,0,0,0,0,0,0,0,0,0,20511219,0,11111719,0,31211419,20011519,0,42001519,0,0,0,30011209,0,11710019,0,41100609,0,0,0,0,41311019,0,0
28,12,477.497505722567,1,0,600021.07912508,600022.126144393,1,1,1,14,31,218657631,190910533,187045692,158157583,30801219,31710209,11410419,30800019,10601509,10011619,20101019,31810409,41411209,31911509,11611919,40701809,41301119,-1060140,32011109,11701519,20611409,0,31000709,30901009,10811819,40310519,11510009,30901109,11200409,20410109,0,21500919,30701319,10011009,20811209,0,21311709,11811209,0,42010209
28,13,637.157214339823,0,0,600023.80847069,600024.855494238,1,1,0,12,19,84113746,48194747,116944994,197637074,20700809,21501019,0,21800409,0,20111509,0,0,0,0,0,-3191010,0,0,22000709,11801419,11201609,0,21010019,0,20711109,11111609,41501419,0,11710119,10900719,0,41910409,0,21011009,30212019,41401809,0,0,21201519,41900309
28,14,488.9197263401,1,0,600026.643757195,600027.690718763,1,0,1,4,3,12172090,0,40801809,11511009,0,0,0,-2170181,0,0,0,10001909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40801809,0,0,0,0,0,0,11511009,0,0,0,0
28,15,588.919110363349,1,0,600029.349509996,600030.396536239,1,0,1,1,9,12431090,92034637,53424947,32423528,-1120071,0,0,0,11311019,0,0,0,0,40611609,0,0,0,0,10111419,0,0,41311609,0,0,0,0,0,30411319,11901719,0,11111909,0,0,0,0,11711619,20711909,0,0,0
28,16,465.626803808846,0,0,600032.137682487,600033.184728363,1,0,0,8,31,261877523,260665102,196961512,197037402,41501909,40600619,41100519,0,41311119,21610419,40511009,-4031020,31210909,40211309,0,41900309,41910709,20610319,21811819,31910309,20810219,41500109,41110519,10101909,20810909,31111719,30611619,20301819,31801009,0,11112009,30711319,41910809,0,30800109,30400309,11911709,20301819,20900109,10101219
28,17,581.751879537478,1,0,600034.831720112,600035.878751359,1,0,1,32,3,50413338,0,0,43532760,0,0,0,0,0,0,0,10401619,40011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41401619,0,-2131141,0,0,0,0
28,18,581.287230015732,0,0,600037.608133925,600038.655157472,1,1,0,6,0,0,0,0,0,0,0,0,0,0,-30301501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
