sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
17,1,626.28519104328,1,0,638967.634970875,638968.682001941,1,0,1,4,3,13990509,0,11011519,21911609,10800419,0,0,-3190090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11011519,0,0,0,0,0,0,0,0,0,21911609
17,2,603.429288952611,1,0,638970.399608823,638971.446637964,1,0,1,34,31,228746822,176277892,221067682,167888584,41311619,41400919,0,20500819,20510309,11700419,31711809,20610119,41000809,0,21311419,31211809,10311109,11010409,42001109,40110319,10210009,10111709,10900709,40811509,41610709,10910809,31311009,42001619,31511209,12010109,0,21811219,20111119,21011619,30300019,31701809,20911119,-2030171,0,20011509
17,3,662.959755398333,1,0,638973.105429741,638974.152232806,1,0,1,31,3,0,61712038,11712009,1180181,0,0,0,0,0,0,0,0,0,0,0,41411519,0,0,0,0,20300519,0,0,0,0,0,0,11712009,0,0,0,0,0,0,-1180181,0,0,0,0,0
17,4,419.873743201606,1,0,638975.964166776,638977.011246347,1,1,1,3,9,14250319,92312066,60821618,42811628,0,0,-4150200,10100119,0,0,0,0,0,0,20000319,0,10410219,0,31001319,30900209,0,0,0,0,0,0,30710909,30110709,0,0,0,0,0,0,31410319,0,0,11401309,0,0
17,5,823.459500563331,0,0,638978.634686774,638979.681702056,1,1,0,5,19,107114207,154743565,115434565,155125075,30810509,0,30910819,0,-4181151,0,30301009,0,10910719,0,30600019,40711319,0,30811609,41810309,10810309,0,0,0,21611119,0,10911109,0,21500209,30811219,0,30600909,41401319,30011419,0,0,0,20110009,0,42001109,21601219
17,6,672.173692495562,0,0,638981.564024495,638982.611040547,1,0,0,28,31,268977821,237327113,134317173,176978953,10910409,40611609,41411409,41310919,20610919,31011619,10910109,40700109,31500719,31301309,0,40701119,40210919,0,40400119,32011509,41301519,11400619,30401209,20600709,20000909,10801809,0,30500509,10900109,0,11111919,-1110141,10010709,31500809,11101509,40211319,20411719,10610209,21710619,30311919
17,7,524.451468023472,0,0,638984.340413376,638985.387452526,1,0,0,13,9,72311528,117453748,70402538,71613428,0,31300319,0,41011209,0,0,0,0,0,0,41111509,0,-4131111,31010019,0,0,0,41201109,30000919,0,0,0,40401619,0,0,0,0,0,0,0,0,30911609,0,0,40701819,0
17,8,637.918326421641,0,0,638987.105052864,638988.152138594,1,0,0,18,3,30800828,4130061,40801719,0,10300719,0,0,0,0,0,20500109,0,0,0,0,0,0,0,0,0,0,-4130061,0,0,0,0,0,0,0,0,40801719,0,0,0,0,0,0,0,0,0
17,9,884.269858826883,1,0,638989.869679648,638990.916709174,1,1,1,33,19,52401138,185546022,162443865,88644466,0,0,0,0,30901119,21500019,0,0,0,0,20000819,21500219,20311919,10710519,20010909,40710609,41100719,11200309,0,40510609,40012009,0,30100209,41010019,0,10811019,0,0,0,31700509,0,31300519,-2021010,0,12011309,11611119
17,10,430.926742381416,1,0,638992.892925546,638993.940180244,1,1,1,2,3,32692370,0,12010819,41401219,0,-1081061,0,0,0,0,0,0,31611309,0,0,0,0,0,0,0,0,0,0,0,0,0,12010819,0,0,0,0,0,0,0,0,0,41401219,0,0,0
17,11,682.200385723263,0,0,638995.457767185,638996.504789782,1,1,0,36,3,21100119,0,41501919,31731719,21100119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41501919,0,0,0,0,30611619,0,0,0,0,0,0,0,-1120100
17,12,650.851859711111,1,0,638998.387155721,638999.434162919,1,1,1,19,9,85721837,72313557,24721959,43321418,0,0,0,0,22010109,0,21700319,0,42011409,0,0,30510819,0,0,21100919,20701819,0,0,-3021150,0,0,0,0,0,0,21700809,0,11510909,31810509,0,0,0,0,0,0,0
17,13,539.533373434097,0,0,639001.163503411,639002.210329388,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41610501,0,0,0,0
17,14,628.931797575206,0,0,639003.787020061,639004.833987608,1,1,0,10,31,199847932,197499332,225357712,180357293,21412019,10601519,41010509,12000619,31400219,41011119,0,31500809,10911119,-1130100,30710119,32012019,21511219,10411709,10400519,20212009,30500919,40610719,40310509,20310419,31910109,20111109,31110719,40801519,20001309,20802019,0,41211419,11800609,12010709,11811109,30011619,0,31901419,0,41610409
17,15,488.149264361709,0,0,639006.504528393,639007.551561384,1,0,0,15,31,178634903,147735674,206947921,227466712,41610619,20700409,0,30710419,11701319,41410209,0,11001419,21500509,30000209,20000609,31100819,11500609,30901409,-2030101,10801109,0,11400809,10001419,41500119,30112009,11100919,22010209,11311109,30210419,40701009,10000709,0,31511809,40110419,40901219,31711519,20500519,21510109,30810309,10410809
17,16,601.171492831782,1,0,639009.045646843,639010.092672904,1,1,1,12,19,143115656,140216085,146634355,94802956,31301019,0,41101809,30011919,0,0,0,40700909,0,10701209,10111019,-4191011,0,12001509,41400109,41200109,20611119,0,20711809,0,0,22001109,30710819,32010409,0,41200209,0,31400819,0,0,0,31801009,21500909,10100219,0,0
17,17,728.093506768346,0,0,639011.739689495,639012.786717096,1,0,0,35,19,165324865,124148675,86434756,192626366,41101819,0,0,31100409,20610209,0,41910509,0,30601919,10001619,0,30712009,20611409,0,41311619,0,21512019,0,0,0,0,0,11102019,12011409,21910709,41410619,0,41801519,0,0,21411309,0,41311409,42010319,-4181001,41910809
17,18,470.711302827112,0,0,639014.669023752,639015.716055202,1,1,0,14,31,248960801,176307415,268758111,186948302,31201509,31510109,30211909,41000109,21300309,30212019,21611809,10501519,31411509,0,30411719,0,31011609,-2061140,40900709,31510619,40411619,0,31110519,31711319,10610609,41200809,10400409,41301309,30401019,40111109,31911009,11101809,20411719,0,30300619,20610409,11311009,31201609,21010619,41000509
17,19,543.749175965786,1,0,639017.363071408,639018.410100549,1,0,1,17,19,157436474,117693566,136839274,60912947,41711909,0,12001219,0,20901009,21811409,40310519,20700409,0,40810709,0,30810409,0,11710719,0,31310709,-3051020,0,0,30211009,0,11911409,41501919,11311509,0,20401809,21501619,0,0,0,40201419,0,10611209,10100319,0,0
17,20,505.067143822089,0,1,639020.139459905,639021.18649559,1,1,1,32,9,53513338,10200509,82823337,87083187,0,42001619,0,0,0,0,0,0,11511719,0,0,0,0,10200509,0,0,0,0,0,0,0,0,0,20401009,0,40411509,22010819,0,10510819,30501109,41910219,-4161040,0,0,0,0
17,21,575.800640741363,1,0,639023.468827883,639024.51584817,1,1,1,27,3,0,0,44450850,62212628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41300709,-3150141,0,0,0,0,0,0,0,40511009,21701619
17,22,589.547596639022,1,0,639026.198149128,639027.245199442,1,1,1,8,31,209437293,145453072,268379411,145346583,20301309,11300609,31611509,40711009,21111319,40800309,40600109,-3001120,0,11611809,10501409,10411309,0,10901709,40001409,42012009,10001409,10012009,30311519,41100109,32011019,10611109,20311209,42001019,10410709,40311709,41311009,30401409,10100019,0,0,42011309,31511009,10411419,10601409,10310009
17,23,556.516406242736,0,0,639028.903950413,639029.950969545,1,0,0,22,19,165527574,164434665,105605448,134722475,0,31501609,41111509,0,30010109,11601719,20000719,31301909,0,40710719,40711519,31311709,0,41100309,0,0,10600409,0,30311619,0,31601819,-3081001,0,0,0,0,40611009,0,40800009,30300409,21200419,0,0,30710919,11710719,0
17,24,643.733161734417,0,0,639031.656839737,639032.70384578,1,0,0,30,9,11810509,113725556,91211247,12932709,11810509,0,0,0,0,0,0,0,0,31001909,10311619,0,40800109,0,0,31611919,0,0,0,30701019,0,0,30000009,0,0,30510219,0,11901519,0,-1031190,0,0,0,0,0,0
17,25,589.797051274218,1,0,639034.550889242,639035.597877962,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10301701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,26,606.086674379185,0,0,639037.362544397,639038.409571228,1,0,0,20,9,53934947,32011009,31242750,104125136,0,30311919,0,0,0,0,0,11712009,11911019,0,0,0,0,0,0,0,32011009,0,0,-1031141,0,0,0,0,0,0,30211609,30701909,0,30201009,21711909,21510309,0,0,0,0
17,27,483.622508472763,0,0,639061.46778233,639062.51481147,2,1,0,10,31,199847932,197499332,225357712,180357293,21412019,10601519,41010509,12000619,31400219,41011119,0,31500809,10911119,-1130100,30710119,32012019,21511219,10411709,10400519,20212009,30500919,40610719,40310509,20310419,31910109,20111109,31110719,40801519,20001309,20802019,0,41211419,11800609,12010709,11811109,30011619,0,31901419,0,41610409
