sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
11,1,8805.9425810352,0,0,2,0,99999,50,1,1,1,27,3,52720528,0,45881879,0,0,10910019,0,0,41810509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41701709,0,0,0,-4180170,0,0,0,0,0,0,0,0,0
11,2,2194.80435131118,1,0,3,0,99999,50,1,0,0,15,9,90822247,37123328,72112228,41111728,0,30211209,40001019,20610019,0,0,0,0,0,21601609,0,0,0,0,-4020100,11501619,0,0,30411119,0,0,0,41701109,0,0,0,0,10001709,0,0,31110019,0,0,0,0,0
11,3,2288.00994437188,1,0,3,0,99999,50,1,0,0,36,9,76123456,50721728,21211819,44402269,0,20401319,22011019,0,0,21900909,11810209,0,0,0,0,0,10710209,40011519,0,0,0,0,0,0,21211819,0,0,0,0,0,0,0,0,0,0,0,21600519,0,20701709,-2100041
11,4,2450.46270033345,1,0,4,0,99999,50,1,0,0,16,31,135534954,220356463,282250021,217351631,40311709,10900809,40110809,0,0,11510809,12000209,0,20700609,41710409,41810319,10000909,40110109,12011919,30100319,-3111060,41501419,0,30410119,41601919,42001709,22000919,41101709,40311309,21910309,32010909,10901119,30902019,30710409,20201019,21411619,31101909,20410809,10702019,20300209,31611619
11,5,2229.75726705045,0,0,1,0,99999,50,1,1,1,3,19,154205507,82631737,136135885,195327723,0,0,-1091161,41211419,0,0,41100509,30500409,40302009,0,0,0,0,41010109,0,31510809,0,10110819,41510319,0,11102019,0,42001319,0,10910909,30611319,0,11800719,0,11511709,40401919,0,40400319,11001319,40011319,40200419
11,6,2277.56248926744,1,1,4,0,99999,50,1,1,1,12,19,21403528,185914285,152647174,116446484,0,0,10401809,0,11001719,0,0,0,0,30310209,0,-2181030,40601919,0,32000009,0,40310309,40510809,11011009,10011109,0,0,30601609,40101009,40210419,20712019,0,0,41510209,11711619,0,10011109,10401019,0,31111609,11700919
11,7,4336.54890209436,0,0,1,0,99999,50,1,1,1,18,3,0,25881810,0,41011838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21810619,0,-4071191,0,0,0,0,0,0,0,0,0,0,0,0,30001719,11010119,0,0,0,0
11,8,9545.09572871029,0,1,2,0,99999,50,1,0,0,10,19,93834066,106443087,154935985,114645894,30201609,0,0,20911919,30810419,0,0,11910119,0,-3030131,40611309,0,11001319,0,0,10900019,40900309,0,41800619,30011919,0,20400719,0,30711609,0,32011119,0,10900719,11111119,40310819,10010909,0,0,0,20310319,22002009
11,9,1442.92670441791,1,1,4,0,99999,50,1,1,0,28,31,138847402,206047413,168747502,240905883,12011419,11300409,42001209,10800109,10300809,21111819,0,10910419,20411209,40600119,11301819,20211909,40411009,0,0,31700019,41311419,20511119,0,10001609,21610219,31300909,40911609,11600919,20400909,11010619,21910709,-2150191,10511009,31100009,41310009,41401609,31211609,31910519,20300019,31010909
11,10,1772.23770925775,1,0,4,0,99999,50,1,0,1,33,31,197945993,260339241,179043013,168218562,31911909,40610619,0,30510119,0,11800109,41100619,30611909,11400709,41201619,41600419,20510019,31401709,10500919,40811309,31101609,11800219,31411419,11500719,31900209,0,31710319,31110109,10410119,21611119,0,40800419,31110409,31511719,10510619,10801909,10410109,-2160150,10601509,40010819,21101319
11,11,1620.39255257696,0,1,3,0,99999,50,1,0,1,14,3,11210419,2181150,21210619,21101019,0,0,0,0,0,0,0,11210419,0,0,0,0,0,-2181150,0,0,0,0,0,0,0,0,0,21210619,0,0,0,0,21101019,0,0,0,0,0,0,0
11,12,3888.99097917601,1,0,3,0,99999,50,1,0,1,35,3,0,21411009,10201219,12752150,0,0,0,0,0,0,0,0,0,0,0,0,21411009,0,0,0,0,0,0,0,0,0,0,10201219,0,0,0,0,0,0,0,0,11701019,0,-1051131,0
