sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
10,1,3437.35552520957,0,1,4,0,99999,20,1,0,0,29,31,208139512,167558142,168919122,216277123,11900609,10401319,20200419,10510109,31102009,41811719,41211719,0,41001609,31810919,21301719,10201919,40511319,11001619,10410519,0,31310009,11010119,20401419,11800519,0,21501409,21101119,20601709,30401209,21101319,22010419,30110119,-1130130,30511609,30711419,21500519,41001809,40011309,21300209,0
10,2,2118.98549611578,0,0,3,0,99999,20,1,1,1,31,31,266869351,248158511,167737793,167754044,10910819,21610119,10601419,41210509,41401519,30011519,30701209,40411619,40010619,20210509,31310009,40101319,41301909,20700209,21501209,21811109,10711219,40511019,30211909,31011309,0,11801009,11110409,40700119,21801219,21101819,0,30900009,11300019,31611609,-1130150,40710919,0,0,21601219,30500119
10,3,1882.15366322947,1,1,3,0,99999,20,1,1,0,19,19,73314356,147715155,74725376,155936194,21500009,0,10111109,0,10601719,0,0,31101519,0,0,21800809,0,0,32000309,41901309,30300909,21711819,0,-2000130,0,10400909,11411819,0,0,30510609,20401909,0,20701819,21100009,0,21400919,10210919,41211219,0,41311309,0
10,4,1186.22508734734,0,1,4,0,99999,20,1,0,0,25,9,20300819,30912138,134482716,52122538,0,0,0,20300819,0,0,0,0,0,10901819,0,0,0,0,0,0,20010319,0,10910419,0,0,0,0,41500219,-2051150,40010109,40010819,20911019,0,0,0,31211519,0,0,0,0
10,5,1716.85027164858,1,0,4,0,99999,20,1,0,0,4,9,83753228,62013847,20401709,83813637,0,0,0,-2030100,0,40811909,0,0,40911219,0,0,21501419,0,0,0,20201009,0,20311419,0,0,0,0,0,0,20401709,0,0,41201609,0,0,0,31400919,0,0,11211109,0
10,6,2679.77968597734,1,1,3,0,99999,20,1,1,0,34,19,134213456,115414455,165039184,76944126,0,0,31900109,31211309,30901119,40200919,0,0,0,31301309,0,11001509,21610109,20500519,0,0,0,31001009,40712009,0,21311009,0,0,40801719,41001509,10601319,10611619,30711609,0,21700209,0,11700709,11700509,-1131090,0,0
10,7,1878.88765443677,1,0,4,0,99999,20,1,0,1,32,31,225528752,239438302,287071611,121537085,20600719,10201019,20211219,40701319,41801519,40200119,0,20011719,31801119,21011419,30610309,21501209,21200509,30400309,41501519,31211909,42001119,0,20602009,20301609,41810909,41711119,41011209,31010909,40301509,10311419,40010919,0,0,11101019,11300609,-4120201,11301619,40600619,21901609,21211409
10,8,1236.58799004625,1,0,4,0,99999,20,1,0,0,18,9,82534647,35970310,97612865,0,0,0,0,0,0,30211619,41811209,10511819,0,0,0,0,0,0,0,31900209,0,-4070101,11401109,0,41600609,0,11700019,0,11710819,21200309,0,0,0,0,0,0,0,0,0,0
10,9,1808.54758762325,0,0,2,0,99999,20,1,1,0,9,19,86104567,125423965,103203147,156916103,31100219,0,0,0,20101919,0,10800009,21911309,-2191111,0,0,0,31201209,31600219,30311309,0,21410509,10900719,40201409,42000519,0,0,0,0,0,21001219,0,10400419,31800119,0,0,21500219,20501619,31001609,11600409,30111709
10,10,2270.19431202825,0,1,2,0,99999,20,1,0,0,8,3,23911490,11101019,40601619,0,0,0,20710319,0,0,0,0,-3201171,0,0,0,0,11101019,0,0,0,0,0,0,0,40601619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
