sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
21,1,3730.22814653814,0,1,5,0,99999,70,1,0,1,22,9,72314757,21111419,84567095,0,10001019,0,0,0,0,0,21001719,0,41312019,0,0,0,21111419,0,0,0,0,0,20801419,31301909,10301419,-1041120,0,10010609,11110619,0,0,0,0,0,0,0,0,0,0,0
21,2,4275.63044242561,0,0,5,0,99999,70,1,1,0,29,9,72122757,91224737,21100009,33073348,31210519,0,0,0,0,0,20101619,20810619,0,0,0,0,0,0,0,40301609,20111119,30812009,0,21100009,0,0,0,0,0,0,0,11101109,-1161130,20811109,0,0,0,0,0,0
21,3,1941.47200940643,1,1,3,0,99999,70,1,1,1,10,19,133432585,88623506,123434575,72622375,30410419,0,40101019,31410619,0,0,11500319,0,20010209,-4090150,20501719,0,0,0,10710009,31511119,0,21810509,0,30901109,20001519,21210219,0,41010109,10311619,0,0,0,30310519,0,10910419,10300609,0,10000819,0,11100009
21,4,3457.55567832384,1,1,4,0,99999,70,1,1,1,28,31,271848311,216646383,169746202,170337863,21300709,31511619,40610209,32001209,21001509,21401619,21200209,41910319,40910909,20211509,41002009,41910109,0,20411319,0,41010309,31300219,20800909,21900509,11710409,21510309,10201919,11700319,31410209,0,20601809,40710719,-4100160,30100819,11211619,22000419,10610819,40301809,41900509,0,10111709
21,5,3539.64436869137,1,0,5,0,99999,70,1,0,1,18,31,207735941,233175613,218128483,197550122,10911319,30101309,10300819,20700619,30510709,10400009,31410119,21800119,41600919,31411009,42001819,0,20910119,31701509,21510519,40110019,41410609,-4120010,0,41101619,41601609,30800109,0,20301009,31811319,41600909,10911909,30701919,21110319,31302019,40701509,30910909,0,20701009,11011819,11110619
21,6,1802.73785348982,1,1,3,0,99999,70,1,1,0,9,19,115844556,133233275,135742365,116243775,30510219,31210319,0,0,41411419,0,10601519,0,-2111080,40900619,30200219,0,0,30010619,0,0,11210609,20911209,20311009,31710409,0,0,40910419,0,11010519,31800009,0,21310609,0,0,0,0,31410519,41310619,10210309,12001719
21,7,916.439922875725,0,1,4,0,99999,70,1,0,0,24,3,0,10210709,34240639,41100509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210709,0,0,0,31100509,0,-3140130,0,0,0,0,0,0,0,0,41100509,0,0,0
21,8,4138.46192264464,0,0,1,0,99999,70,1,1,0,35,3,0,20100419,41511018,1021030,0,0,0,0,0,0,0,0,0,0,0,0,0,20100419,0,0,0,0,10900609,0,0,0,0,0,30610409,0,0,0,0,0,0,0,0,0,-1021030,0
21,9,3353.59851061367,1,0,3,0,99999,70,1,0,1,1,9,24583049,61301638,51413028,83014537,-2071121,0,0,0,0,0,0,11601419,10910509,40201219,0,0,0,21100419,0,0,0,0,0,0,0,0,30111409,0,0,0,21301619,42001119,20111909,0,0,0,0,0,20901509,0
21,10,1511.05139334686,1,1,4,0,99999,70,1,1,0,16,31,267756421,229605534,156770203,229247302,41700819,41100019,11300809,20411509,30211219,40110409,10810709,41600809,30510119,40200619,21300309,41101109,11000419,31800819,41700509,-2090031,40411719,0,0,11311219,21111909,41901719,0,30610509,21211819,10311619,20311409,42010809,41311609,30401219,41611309,11400119,0,40510109,11602019,10400109
