sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
23,1,727.264058717992,1,0,426210.217642811,426211.264692151,1,0,1,8,9,168093107,72511328,63821928,21510019,0,40010319,41110909,0,0,40800519,0,-4160141,42011219,0,0,0,0,41710109,0,0,0,30801219,0,0,21810409,0,0,0,0,42011519,0,0,0,0,0,0,0,21510019,0,0
23,2,682.670779293403,1,0,426213.14702838,426214.194069636,1,1,1,29,31,167447722,236889331,217758193,180855113,11210919,21700009,31301419,10510119,0,11010809,40001619,30312009,11400819,40310119,40701319,11110409,30110419,10611809,30511709,11210019,31311709,31011819,40310619,0,21710819,31610909,20002009,41611809,41411909,0,21100119,10900019,-3120200,40000619,21511109,21210719,31910109,0,30700819,21501519
23,3,613.42181020882,0,0,426216.029339587,426217.076383922,1,1,0,1,19,55730959,135635184,158637894,103915465,-3110131,0,41710709,0,0,0,10910119,0,0,31801419,21800409,0,11711209,10010119,0,30011719,0,30300309,11210809,21510419,0,20101909,22001119,42011919,41801719,0,0,10900009,0,30001309,11511519,0,20900609,30602019,0,0
23,4,521.282589295879,1,0,426218.770484296,426219.817522472,1,0,1,21,19,177143974,102922056,165965415,114813646,0,11310019,30910309,0,21610909,41000509,41901109,30411119,0,21210819,0,0,40000509,0,0,10200209,0,31510519,0,30011619,-2021150,0,21610009,40510009,30801109,41011519,0,0,0,0,31710719,0,30700009,32001209,0,20401709
23,5,545.931349566672,0,0,426221.405763178,426222.452837541,1,0,0,27,3,0,54013018,42362930,0,0,0,0,0,0,0,0,0,0,32011909,0,0,22001109,0,0,0,0,0,0,0,0,0,41311809,0,0,0,-1051121,0,0,0,0,0,0,0,0,0
23,6,534.420587588102,0,0,426224.12335473,426225.170396755,1,1,0,16,31,196959402,178717005,238531211,180247702,21310919,11510919,40211809,31511009,40201909,0,10600609,30411719,11200509,30000819,21700619,30101619,11800519,40310909,0,-4001011,0,40801509,31701709,30710819,30510809,11300209,11501819,40201219,40201809,21901809,20501009,22001319,11400809,30811709,11710409,21910019,10311209,31200209,0,40902019
23,7,612.019391963258,1,0,426226.746851837,426227.817580216,1,0,1,23,31,245868532,146734794,169109713,239551041,40502019,0,20111819,10911319,40810119,30410919,31200419,31610309,40311609,21711419,0,10311209,0,12010119,20300509,42001019,40400519,0,40811209,41001409,10300609,20211909,-2160121,11112009,11111019,11400109,21001319,21511519,21501519,40901219,11800119,40901709,21010609,20311819,40612019,21000509
23,8,645.503425330389,0,0,426229.582111009,426230.629149185,1,0,0,36,3,0,11210019,21210419,15621269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11210019,0,0,21210419,0,0,0,0,0,0,0,0,0,0,0,11501219,0,0,0,-4120050
23,9,561.761775170453,1,0,426232.287961206,426233.335000922,1,1,1,28,19,138117775,215947693,104224266,85524427,21901019,0,31402019,0,41401109,11511619,0,0,31902009,40511009,0,20310219,41600619,20102009,0,12000219,40211709,41211909,40610919,0,31501519,20510609,0,0,0,11601219,0,-2200090,0,40611719,0,0,31001009,0,0,11711609
23,10,466.330355440732,1,0,426234.970276339,426236.017320675,1,1,1,15,9,21100919,64741208,114024866,30501019,0,0,0,0,0,0,0,21100919,0,11910009,0,0,0,0,-1120081,31301109,0,20410009,0,0,0,20301519,0,20711619,41700309,0,31311419,0,0,0,0,0,30501019,0,0,0
23,11,526.58159728162,1,0,426237.676124612,426238.723166252,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31511901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,480.783385399263,1,0,426240.393741186,426241.440783597,1,1,1,30,3,41710709,0,20310509,24921130,0,0,0,0,41710709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20310509,0,0,0,-3020111,0,0,0,0,21901019,0
23,13,649.903546029236,0,0,426243.052527415,426244.09957098,1,0,0,5,9,45554598,22010519,73703756,20111109,0,20701309,0,0,-3050071,10401409,0,0,11401809,0,22010519,0,0,0,0,0,0,0,0,0,10200419,21000509,0,20901909,21600919,0,0,20111109,0,0,0,0,0,0,0,0
23,14,497.175471216906,1,0,426245.805443505,426246.852470517,1,1,1,17,9,32001309,12531580,114025265,21512818,0,0,0,0,0,0,0,0,32001309,11401419,0,0,0,0,0,0,-1130161,0,11411809,30700719,40300019,10801609,0,0,20811109,0,0,0,0,10201209,0,11311609,0,0,0,0
23,15,553.391151770484,1,0,426248.46422088,426249.511262521,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31411591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,16,607.664696872234,0,0,426251.13478465,426252.18182629,1,0,0,9,9,74705647,0,102802437,85712837,0,0,0,0,0,20602009,10211919,41710709,-2181010,0,0,0,0,0,0,0,0,0,0,41401509,0,0,0,31200009,0,0,30200919,21800809,0,21901219,42010809,0,0,0,0,0
