sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
26,1,9319.25597332884,1,0,3,0,99999,50,1,0,1,22,3,10900209,0,2171021,83213618,0,0,0,0,0,0,10900209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2171021,0,0,0,0,0,0,41201609,0,0,0,0,0,42012009,0
26,2,3141.66548405774,1,1,5,0,99999,50,1,1,1,11,31,216429513,168454923,218058032,238081151,30912019,31000519,31300919,40701309,31501909,10011519,41001319,0,0,20900219,-3120010,20000519,10711609,0,11200009,20701519,40610319,41210719,41811409,21810509,10111119,40711919,0,31200619,20401119,41611119,10400219,11110709,21301519,31811319,31011719,40112019,40410919,11711009,10510919,40101019
26,3,8757.47065618634,0,0,2,0,99999,50,1,1,1,26,3,31322128,0,3200131,20311019,0,0,0,0,0,0,20511309,10810819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3200131,0,20311019,0,0,0,0,0,0,0,0
26,4,5751.80246902164,0,0,3,0,99999,50,1,1,0,7,9,24251260,32412528,145522855,40601119,0,0,0,0,0,21211219,-3040041,0,0,0,0,0,0,0,12000809,20411719,0,0,41600709,11511009,0,0,0,0,40700509,30510409,21200219,40601119,0,0,0,0,0,0,0,0
26,5,2492.19342158176,1,1,5,0,99999,50,1,1,0,1,31,207268023,270841122,158025603,197536532,-1050121,40000719,10211319,31001709,11500609,30800109,41201509,10900909,30601019,31701609,31001809,31101419,30110719,42001519,31610619,42011809,0,31301619,41401219,31601319,0,11210009,10210209,0,10700019,12000919,40901909,10011319,10200219,31901219,31500609,30501419,0,40411209,21310119,21700419
26,6,3909.46075785905,0,0,4,0,99999,50,1,1,0,33,31,178216592,125138664,308659751,260698733,10901909,11301109,0,41900709,30500109,10100819,21801519,20100309,31610109,0,20911619,11801109,0,0,40401909,11211909,20501309,20310809,31100419,41710019,42011419,20501519,40501419,32011419,40110509,30311919,30401109,31101519,21600619,40911909,20111519,31910219,-4050001,40410519,40401109,30201319
26,7,9523.25527113862,1,1,3,0,99999,50,1,1,0,32,9,31012518,61522618,52033727,55122868,0,0,0,0,0,0,20412009,0,10600509,20810709,0,40711909,0,0,0,0,0,0,0,30011709,0,0,11710509,0,0,10311509,0,11910719,0,40202019,0,-3010130,0,0,0,0
26,8,1759.35312255751,1,0,4,0,99999,50,1,0,0,27,19,135133446,74744545,137958466,115613845,0,0,0,0,0,30700419,21911209,40610309,41911509,0,10211109,0,0,0,20910809,20310309,11701509,11610809,0,0,21411919,20211919,11711709,40900909,41601809,0,-2120201,20500909,0,31100609,20800609,31800509,0,11411209,0,0
26,9,3633.9161900105,1,0,3,0,99999,50,1,0,0,23,19,73923236,209354503,106396186,62323337,0,0,0,11201709,40510009,11210009,0,0,11001509,21500409,42010719,41210719,12010009,21710719,0,0,40610609,30301319,0,11501819,11810419,31110609,-1161021,0,0,20100309,30712009,0,0,0,0,0,20800709,20311109,21211519,0
26,10,4946.90682471264,0,1,2,0,99999,50,1,0,0,35,9,43523447,83134137,31422328,32031879,10301219,0,0,0,0,22012009,0,11210219,0,0,0,0,10111019,0,0,0,41011609,32011509,21311119,0,0,10111209,0,0,0,0,0,0,0,0,0,0,0,31001819,-1030060,0
