sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
21,1,2126.57394330017,0,0,549222.46007076,549223.507166114,1,0,0,27,19,104313557,157727193,99355937,135733675,0,0,0,0,0,0,41311319,41801619,21200619,21000719,10000919,21410709,0,31201909,21510809,41700109,10902019,0,0,0,11211719,31600609,11411719,41111819,0,0,-4020071,21200409,10010509,0,0,41610719,40911319,0,22000719,0
21,2,680.772596853785,0,0,549226.766089317,549227.813168503,1,0,0,11,31,218247813,187796752,228970722,197744712,31901119,0,11611319,40201019,41810709,30701719,20610319,0,41411609,30210419,-1020130,20510019,21511809,32011919,31610109,10110509,30601819,10210019,42011319,0,11600609,31802009,21112019,30611819,30911219,40011019,20910709,21000709,10110019,32010019,40700009,21810309,0,30700519,30301519,11111609
21,3,618.671464500949,1,0,549229.577976218,549230.625019988,1,1,1,29,9,72122757,91224737,21100009,33073348,31210519,0,0,0,0,0,20101619,20810619,0,0,0,0,0,0,0,40301609,20111119,30812009,0,21100009,0,0,0,0,0,0,0,11101109,-1161130,20811109,0,0,0,0,0,0
21,4,543.99827728048,0,0,549232.354488287,549233.401565163,1,1,0,3,9,93792738,63113347,52603728,30901619,0,31900109,-1191191,0,40100519,0,0,20600919,0,0,21411719,11701219,0,30000409,0,0,0,0,41202019,0,0,0,11401709,0,0,0,0,0,0,0,30901619,0,0,0,0,0
21,5,316.016311873682,1,0,549235.107505034,549236.154592304,1,0,1,36,3,0,82602347,0,2121040,0,0,0,0,0,0,0,0,0,20400409,0,0,21500519,0,40701419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2121040
21,6,496.102204429917,0,0,549237.507576868,549238.554660288,1,1,0,25,19,144033475,133435684,56303707,145014865,40600309,20401119,41210919,0,30810009,0,0,0,11011119,10800209,0,0,40010419,0,10011809,40601309,10411919,21600019,21400509,22001519,0,0,11810509,0,-1091170,0,0,40401509,0,30311209,20600519,0,0,31700319,22001309,0
21,7,491.031498531811,0,1,549240.107655554,549241.154732815,1,0,1,19,9,22212828,0,135456086,93413137,0,0,0,11211619,11001209,0,0,0,0,0,0,0,0,0,0,0,0,0,-3120120,40311419,40601319,0,10911719,40511509,0,0,0,41700709,11001709,0,0,40710719,0,0,0,0
21,8,692.463476327248,0,0,549242.648892957,549243.695989081,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31810291,0,0,0,0,0,0
21,9,610.185385216028,0,0,549245.437226022,549246.484302128,1,0,0,13,9,62921827,42702540,83424127,52212118,21410009,10810709,0,0,0,0,30701109,0,0,0,0,0,-1091031,0,41611509,0,0,0,0,11200809,0,0,40711509,0,31511809,0,0,0,0,0,40501809,0,0,0,0,11710309
21,10,570.483206422068,1,0,549248.154942618,549249.202032198,1,1,1,2,3,2001101,11301719,0,73221618,0,-2001101,0,0,0,0,0,0,0,0,11301719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42011009,0,0,0,0,0,0,31210609,0
21,11,680.744109791704,1,0,549250.825644317,549251.872746216,1,1,1,35,3,0,20100419,41511018,1021030,0,0,0,0,0,0,0,0,0,0,0,0,0,20100419,0,0,0,0,10900609,0,0,0,0,0,30610409,0,0,0,0,0,0,0,0,0,-1021030,0
21,12,697.407915024087,1,0,549253.602156386,549254.649243656,1,0,1,33,19,188538783,74414976,112807765,64664187,0,22000109,10301809,40400419,11911709,41212009,21111909,0,41600819,0,11911319,21101019,0,0,30701019,10701619,0,0,30801209,0,30101709,10801219,20502019,20601609,0,0,0,0,0,41811219,0,0,-2041050,10800609,0,10011309
21,13,689.761050394736,1,0,549256.472829136,549257.519906397,1,0,1,32,31,228350341,198551041,189641922,149137385,40200409,40500419,21711809,11411119,31510219,20910819,20902019,11001619,30201909,11701909,30211419,11311419,21310919,41501019,10201119,20601019,10110509,41601709,31701519,21612019,21111309,10301819,21901409,41800619,20511909,20701319,0,0,31702019,31211309,40311209,-3090130,31810809,0,11011909,0
21,14,654.830462648533,0,0,549259.390569523,549260.437658718,1,1,0,12,3,21810109,1200080,0,51903418,0,0,0,0,0,0,0,0,21810109,0,0,-1200080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30901909,0,0,0,0,0,21001509,0
21,15,680.208629113622,1,0,549262.214179641,549263.261259212,1,0,1,21,19,206246784,144024956,105154366,136422165,42010909,40401619,41411019,0,0,41801819,20611209,0,20010209,0,0,0,21501009,40511019,40611509,41401419,0,0,31101019,0,-1141000,0,40800519,20610709,0,11501119,0,20510909,0,42000309,21510019,0,10900919,0,41500009,0
21,16,773.924680426717,1,0,549264.955497424,549266.002516556,1,1,1,8,9,12741859,20611019,92235336,61613457,0,0,0,0,10700809,0,0,-2041050,0,0,0,0,0,20611019,0,0,0,0,0,0,40912009,30310809,0,10400709,0,10611809,0,10211719,40701619,0,0,0,10700119,0,0,0
21,17,633.865103824064,0,0,549267.826101266,549268.873184686,1,1,0,10,19,133432585,88623506,123434575,72622375,30410419,0,40101019,31410619,0,0,11500319,0,20010209,-4090150,20501719,0,0,0,10710009,31511119,0,21810509,0,30901109,20001519,21210219,0,41010109,10311619,0,0,0,30310519,0,10910419,10300609,0,10000819,0,11100009
21,18,681.397003587335,0,0,549270.543829411,549271.590907827,1,1,0,28,31,271848311,216646383,169746202,170337863,21300709,31511619,40610209,32001209,21001509,21401619,21200209,41910319,40910909,20211509,41002009,41910109,0,20411319,0,41010309,31300219,20800909,21900509,11710409,21510309,10201919,11700319,31410209,0,20601809,40710719,-4100160,30100819,11211619,22000419,10610819,40301809,41900509,0,10111709
21,19,545.717512839474,0,0,549273.461562484,549274.508647829,1,0,0,22,31,187546803,209140822,181708253,186479251,0,21210719,22000209,20101419,0,41611519,10411609,30800419,41410909,30001019,0,10211119,31701119,31911909,32001719,20701509,21501009,31111419,0,41612019,31911419,-1060030,11110719,11900909,11010019,41401219,31701919,10100209,22011819,10101319,11311919,10011819,10711209,40210119,30310219,41710619
21,20,615.907059982419,1,1,549276.179284855,549277.22636712,1,0,0,24,3,21301319,41211509,13991320,0,0,21301319,0,0,0,0,0,0,0,0,0,0,0,0,41211509,0,0,0,0,0,0,0,11800319,-2191001,0,0,0,0,0,0,0,0,0,0,0,0
21,21,732.979077612981,1,0,549278.944069473,549279.991152508,1,1,1,4,31,162216493,151736722,245057813,176626002,20801909,11910209,10310209,-4161011,11100609,11310109,11610409,40000819,41011209,11711109,11110619,21300319,21501719,11910809,31401619,12000419,30800109,0,41912019,0,30411419,0,40000209,41411119,21111219,30200219,40011609,10200119,0,10700009,11710709,40200509,40601709,21401019,10411309,31400619
21,22,551.701730932109,0,0,549281.932400151,549282.979482417,1,1,0,9,19,115844556,133233275,135742365,116243775,30510219,31210319,0,0,41411419,0,10601519,0,-2111080,40900619,30200219,0,0,30010619,0,0,11210609,20911209,20311009,31710409,0,0,40910419,0,11010519,31800009,0,21310609,0,0,0,0,31410519,41310619,10210309,12001719
21,23,702.363517368212,1,0,549284.661877305,549285.708970349,1,0,1,1,9,85943497,83333537,11310009,50123418,-2120160,21611409,20600019,0,0,41611909,0,0,0,0,0,0,21611119,0,0,20811209,40911209,0,0,0,11310009,0,0,0,0,0,0,0,0,0,0,40111409,0,0,10012009,0
21,24,637.311274418607,0,0,549287.473747268,549288.520814905,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10610491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,25,811.654704157263,1,0,549290.250277045,549291.297363545,1,0,1,18,3,0,34982139,11100709,0,0,0,0,0,0,0,0,0,0,0,0,21111919,0,0,0,0,10710019,-3160201,0,0,0,11100709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
