sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
26,1,800.312741426751,0,0,595766.619068809,595767.666142401,1,1,0,32,9,31012518,61522618,52033727,55122868,0,0,0,0,0,0,20412009,0,10600509,20810709,0,40711909,0,0,0,0,0,0,0,30011709,0,0,11710509,0,0,10311509,0,11910719,0,40202019,0,-3010130,0,0,0,0
26,2,806.284278864041,1,0,595769.560237693,595770.607287418,1,0,1,30,9,43801628,93223247,12011109,105875138,0,0,11901119,0,0,0,31900509,0,0,41511519,10201319,0,0,0,0,41510409,0,0,0,12011109,0,0,0,0,0,0,0,42011519,0,-2150001,0,30001909,0,31711709,0,0
26,3,725.24621989578,0,0,595772.466098208,595773.513133689,1,1,0,4,19,148723796,188624993,134121466,114216156,0,41910809,30800609,-4001140,41710719,0,30300519,0,0,0,21100719,31110819,0,40410809,31401819,11400009,32000309,21200509,0,0,0,41500619,41400119,30510019,0,20710709,0,0,0,42001809,0,40611319,0,0,11001119,20601909
26,4,693.800562876277,1,0,595775.301358919,595776.348483327,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,592.080781585537,0,0,595778.254262999,595779.30130541,1,1,0,21,19,105236555,174647174,95246727,74423046,0,11312009,0,20611209,0,30701519,10900209,0,31711609,31101309,30110319,0,40211809,0,0,21601519,10110709,41511509,0,30511809,-2020171,0,11411819,0,30301809,0,21001119,11001319,0,20410609,0,31811109,11200009,0,0,0
26,6,699.163089622743,0,0,595781.065992112,595782.113036062,1,0,0,18,31,258247522,198096693,167525702,188457902,30111019,31900309,11201819,40411309,41711519,30000209,41110419,0,31800919,21101119,10511209,0,31111919,41900509,41400109,10000109,40010609,-2061110,11700319,30400809,30201909,0,11600409,20400019,20910009,10611819,31700409,11501409,41700609,0,11510909,30310719,21410009,11201919,30412009,30410319
26,7,720.535819535144,0,0,595783.971839537,595785.018878868,1,1,0,29,3,10510919,31201319,31510819,4180130,0,0,0,0,0,0,0,0,10510919,0,0,31201319,0,0,0,0,0,0,0,0,0,31510819,0,0,0,0,0,0,-4180130,0,0,0,0,0,0,0
26,8,617.977975052781,0,0,595786.854152669,595787.90119123,1,1,0,7,9,24251260,32412528,145522855,40601119,0,0,0,0,0,21211219,-3040041,0,0,0,0,0,0,0,12000809,20411719,0,0,41600709,11511009,0,0,0,0,40700509,30510409,21200219,40601119,0,0,0,0,0,0,0,0
26,9,550.048272241838,1,0,595789.595296223,595790.642391758,1,0,1,15,3,20401809,63862668,0,0,0,0,0,0,0,20401809,0,0,0,31700109,31011519,0,0,0,-1151040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,10,577.81753805466,1,0,595792.242313765,595793.289346551,1,0,1,23,31,197449102,217429211,120770955,207137972,40001609,20411019,10011409,31701009,21300019,22011919,0,31711209,20300909,30602019,20800819,21311409,11201509,30500609,30100509,40800209,10600809,21511319,21301519,10111719,11601719,42001719,-3131141,0,0,20811219,11811919,41400509,41110209,20011709,31000709,20900309,31701509,10501209,10511809,0
