sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
16,1,1902.81218558084,1,0,719729.723783099,719730.770869395,0,15,1,0,1,35,5,42321250,90845530,14100889,7501143,0,0,0,0,41210209,0,0,1111041,0,4001081,1161181,11310709,0,0,0,30501509,41801019,2070031,0,0,12010819,0,2090070,0,0,0,0,0,0,0,0,0,3120071,0,-3181001,1200071
16,2,1301.19903897867,0,0,719733.770951777,719734.817996882,0,15,1,1,0,33,20,167497845,187847874,82381740,158576207,21100809,40200319,30112019,21411509,0,2130070,30000219,20501709,2041191,0,0,41311909,41700319,2021190,10800809,41001419,10010219,41002009,0,4190191,0,41800709,1120051,10910209,4060161,0,20300419,0,40700919,1051091,31001619,21511219,-2100021,41410019,0,20801319
16,3,1311.52373168152,0,0,719737.194506705,719738.241566824,0,15,1,1,0,31,5,4080141,86092958,39522708,38391781,0,0,0,0,4080141,0,0,0,0,40111619,0,41801309,0,0,0,4180030,0,0,0,10610719,0,4011130,21800819,0,3100040,0,0,2100100,0,0,-3041151,0,1070110,0,30110319,2070101
16,4,1038.79708901513,0,0,719740.759273941,719741.806343684,0,15,1,1,0,17,20,139993047,160926946,172254584,161297165,0,32000709,2050020,3120081,0,21401119,0,41111109,40310009,41010919,0,21200219,3191030,30301409,41901619,0,-2110141,21211609,31900519,0,11500919,4120130,4030160,30301709,20300319,30000519,40100309,4101030,31700109,1080170,30001509,21611319,0,31301219,0,41501809
16,5,844.378736335784,0,0,719743.982859358,719745.029920247,0,15,1,1,0,16,20,85506299,201058696,190506553,142675128,0,31701119,1181051,30101509,20401509,0,0,2121111,0,30901009,0,21501919,41700819,20411419,41001609,-4100011,40311909,1130001,21200909,10710409,0,21500619,41010119,4170160,20411309,41001809,30501219,20801809,32001219,0,40610409,2150001,4150151,41810519,1151020,0
16,6,816.329217981547,0,0,719746.994700803,719748.041740134,0,15,1,0,0,22,20,179577494,87684496,88675564,67415568,40101219,1131171,2201030,11310409,20510219,31510009,41001409,20911919,10900109,2060040,21200409,0,21801919,10410319,30100719,0,0,2111090,10411709,10900919,10710509,-2060170,11800709,10410719,0,31200809,1180020,0,21511819,0,0,11510709,0,2171131,1121190,31100719
16,7,1737.27217572741,1,0,719750.04177555,719751.088851068,0,15,1,0,1,6,20,83245397,150547854,122115447,118257068,0,0,3010081,10800819,11500919,-4100131,10210419,31611719,12011309,1020060,11211209,21000219,41501219,21811409,2200020,0,20001709,31802009,0,20010409,0,4141141,3040151,21100109,30310709,22001209,21511719,0,30302009,21010719,4011101,0,41812009,0,20111219,1010011
16,8,1169.09417218994,0,0,719753.935943985,719754.983009494,0,15,1,1,0,36,0,5141100,2181222,8260182,6062290,0,3101010,0,0,0,0,2040090,0,0,0,1011101,0,0,0,0,0,0,1170121,0,0,4100151,4160031,0,0,0,0,0,0,0,3031110,0,0,0,0,0,-3031180
16,9,989.469156367704,0,0,719757.265420637,719758.312499619,0,15,1,0,0,29,10,73054608,56453360,57112400,87106437,0,0,11511109,30410609,30011819,1121071,0,0,0,0,31500819,0,1081111,0,20600119,0,2100190,1171121,1201021,0,0,0,2070140,31310209,0,1120021,21411009,0,-4201200,0,0,30601809,0,41801909,10501519,0
16,10,2860.3981785709,0,0,719760.41841626,719761.465482154,0,15,1,0,0,10,0,5260040,9353353,4161071,2161131,0,0,0,0,0,0,1180030,4080010,0,-3041040,0,0,1130001,0,1151121,0,0,4031191,0,0,0,0,0,0,0,4161071,0,2161131,0,0,0,0,0,0,0,0
