sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
1,1,1047.88935827673,0,0,115490.530608801,115491.577692606,0,50,1,0,0,9,10,84272477,72826155,11244532,36463549,0,21400919,0,40110609,0,20610819,0,0,-2150130,0,30211419,0,0,10300909,2101090,10100909,10000209,10111619,1021091,3001131,4161120,0,0,0,0,0,3061190,0,11901219,0,0,1060041,0,0,21501219,2001070
1,2,1226.20751002978,0,1,115493.801117404,115494.848139615,0,50,1,1,1,26,20,160787076,153348397,146546154,108515627,2170151,21601219,0,41011909,0,30611109,4171170,40910609,20310909,30401709,3190161,30411519,30401509,4021131,0,30601009,3020050,21301309,21200119,0,11111109,20311909,20700619,30800519,41301809,-1120070,0,21611109,40301509,0,1011070,30400809,3190021,0,0,12001109
1,3,884.685928729596,0,0,115497.765774908,115498.812755159,0,50,1,1,0,1,0,10341392,5261351,1001010,4180170,-4010081,0,1100000,4111130,0,0,0,0,1120181,0,1111181,0,0,0,0,0,4150170,0,0,0,0,0,1001010,0,0,0,0,0,0,0,0,0,0,0,4180170,0
1,4,676.169129437767,1,0,115500.789160132,115501.836184653,0,50,1,1,1,3,20,115220983,107805278,105627988,166844984,10410209,12001509,-4051030,11901909,4031060,11811319,20101609,10210619,30701719,20110919,0,0,42012019,0,2031200,0,40510019,3141121,20712019,22001819,2090040,1151011,4171000,3181061,31110819,21210219,0,41910619,20111009,22001719,0,0,0,30210609,11000219,41610809
1,5,1029.29381905415,1,1,115503.647906406,115504.694933622,0,50,1,0,0,11,5,59602857,40013941,7051251,21200719,0,3200160,21610219,0,11410019,0,21311309,2071150,0,0,-3200181,0,3201050,30511609,0,0,1010050,2091051,3031140,4020111,0,0,0,0,0,0,0,0,0,0,21200719,0,0,0,0,0
1,6,1280.3973096452,0,0,115506.847820868,115507.894843079,0,50,1,1,0,30,0,8402211,6212231,8261200,2010131,0,0,0,3150001,0,0,0,2061040,3191170,0,0,0,2131100,0,4081131,0,0,0,0,0,0,4151180,0,4110020,0,0,0,0,0,-2010131,0,0,0,0,0,0
1,7,601.34118773567,1,0,115510.341852048,115511.3888681,0,50,1,0,1,21,20,122025685,132244107,142876817,152046767,40210819,0,10800309,0,0,0,20502019,40000819,10511719,41411309,3150121,10300119,31700709,1070001,2040130,1071190,11500219,30000309,0,31900019,-2181191,0,4060161,21111009,11411719,30201209,42011509,41000619,31001219,30111409,30101809,0,0,4130001,11601709,4100001
1,8,554.835593851749,0,0,115513.165296248,115514.212316534,0,50,1,0,0,14,10,45111188,74700368,156943597,63347849,0,0,0,0,0,0,21300209,21810809,2000170,0,0,0,0,-1200140,41800209,0,0,31700019,0,0,2031041,30910009,41900709,0,41801419,40300419,0,11101609,1161020,0,0,3050110,1171120,2111201,41611709,3141080
1,9,1441.00071284629,1,0,115515.871104847,115516.918125903,0,50,1,0,1,16,5,44500100,31052632,10001409,39913891,40400009,1080020,3020071,0,0,0,0,0,0,0,4090011,21711319,0,0,0,-3110181,0,2141121,0,0,0,0,0,10001409,0,0,0,4061201,1070051,0,0,11800909,0,20810609,0,2171121
1,10,928.792060934938,0,0,115519.553414274,115520.600413387,0,50,1,1,0,28,10,94893716,14431869,88883217,63503819,20010319,0,0,3171040,40200819,10311119,0,0,21200419,0,10400709,0,0,0,0,0,4031160,0,0,0,0,0,40511619,1190180,4171190,31200119,11810109,-4020171,3161150,2151020,0,4160150,10010709,0,40000619,0
1,11,1387.98273440625,1,0,115522.706216828,115523.75323365,0,50,1,0,1,6,20,149905257,130504916,173854906,148746935,41611709,41610519,41501809,0,0,-4071011,0,21110209,0,2120010,10000519,2200161,0,3160060,40910409,20500219,30202019,21411519,10910119,0,0,41510609,3010071,41511809,41912019,3200070,31800209,20811509,20001319,31210819,0,1200021,31910219,20111019,2100010,21402019
1,12,965.932324543246,1,0,115526.259056184,115527.306079551,0,50,1,0,1,32,5,53123038,37625840,24822899,46393229,31611319,0,21511719,0,0,0,0,0,0,21101309,4151130,4041180,0,0,3121160,0,2020010,3191051,0,0,3121080,0,0,0,0,0,21701819,0,0,0,2001060,-3081160,41311009,0,0,0
