sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
6,1,1657.77054266073,0,0,192973.856370998,192974.903405144,1,70,1,1,0,3,20,159757277,163561116,105845996,96476636,32000619,41001609,-3030201,30111519,1190001,0,11611509,0,40811819,41301819,20711619,2140191,12011519,11302009,0,30611819,4081021,41401119,40510219,0,1191040,30811019,10411709,1110100,0,21811909,0,1201151,0,0,21201009,1051030,10610509,31610909,20700309,10101719
6,2,1436.69708675588,0,0,192977.69157306,192978.738622219,1,70,1,1,0,25,20,86856074,114296087,130253188,132049157,10710409,0,10410409,0,11810619,11501509,0,10711819,31711309,20810909,20911109,0,0,4050101,11200819,4021121,41401319,11900709,40300609,3010111,0,42010419,30100719,0,-3020011,11811319,0,10310809,31401619,1041180,40501519,20300619,3120010,21111219,3171011,1091171
6,3,1122.57009733003,1,0,192981.385581066,192982.432612517,1,70,1,0,1,6,5,23161929,66966826,1091000,15521423,0,0,0,0,0,-3051120,0,20110809,0,0,2021070,0,0,10411209,11911919,12011419,0,30611209,0,0,1091000,0,0,0,0,0,0,4140111,3190111,0,4051060,2040111,0,0,2100030,0
6,4,2188.5959066567,1,0,192984.726669566,192985.773696782,1,70,1,1,1,33,5,54893110,3121080,54993150,34561840,3110011,1181071,0,0,0,40001319,0,10600709,0,0,0,0,0,0,0,3121080,0,0,0,0,40111209,0,10610619,2071121,2200201,0,0,0,0,0,30100619,1081070,-1190050,0,0,2190101
6,5,1275.42154167895,1,0,192989.114779893,192990.161817118,1,70,1,0,1,30,10,66892808,105983716,35962339,76034289,0,4080090,0,0,0,0,0,20901309,41911409,20502019,31700809,11010119,0,0,0,0,2170150,40600619,0,2050100,2101120,0,0,0,0,31811119,0,1060100,3061041,-4151161,21700019,0,4051040,0,20410509,21600419
6,6,2192.1490963432,1,0,192992.608804914,192993.655825971,1,70,1,0,1,14,0,4201181,3191250,7131141,3280310,0,0,0,0,2180091,0,2021090,0,0,0,0,0,0,-2090090,0,0,1101160,0,0,4130051,0,0,0,0,3001090,0,0,2080160,0,1200150,0,0,0,0,0,0
6,7,934.646784648066,0,0,192996.973386042,192998.020415183,1,70,1,0,0,29,0,2080081,12471613,3081091,6142181,2080081,0,0,0,0,0,0,0,0,4050141,2140201,3190131,0,3091140,0,0,0,0,0,0,0,0,0,3081091,0,0,0,0,-3041120,0,0,0,0,3101061,0,0
6,8,1174.77272846736,0,0,193000.079230288,193001.126217468,1,70,1,0,0,27,10,71065849,72551729,46196140,104552437,0,4141000,0,0,3121180,0,31501319,31201209,1101141,0,41101519,1050201,0,0,0,0,30400009,0,0,0,1001120,30801909,0,0,11311019,2011031,-1071061,0,20901209,0,0,11500019,30710219,40300909,1140081,0
6,9,1068.27635827358,0,0,193003.349681917,193004.396705283,1,70,1,1,0,34,0,8290292,4160161,8231151,8360131,0,0,4190161,0,4100131,0,0,0,0,0,0,0,0,0,4160161,0,0,0,0,3111041,0,0,1070070,4050040,0,0,0,0,0,0,0,0,4160031,-4200100,0,0
6,10,2829.60672175977,1,0,193006.620177431,193007.667265085,1,70,1,1,1,24,5,43783789,5180081,35994190,80754289,0,30400719,0,0,0,2181051,0,0,11202019,0,0,3160041,0,0,2020040,0,0,0,0,30701919,0,0,1071130,-3180031,0,0,1041110,0,0,0,30702019,41801119,0,4130150,0,4121001
6,11,873.42182348948,0,0,193011.702388924,193012.749418834,1,70,1,1,0,13,5,64352089,66473110,40865131,2021131,0,30010519,0,0,0,2190100,0,31101409,1050061,0,0,41010909,-4141031,20310119,1011051,0,0,0,31601919,4041181,0,4111021,0,0,0,1111010,0,2021131,0,0,0,0,0,0,0,0
6,12,3230.01770611154,1,0,193014.831718868,193015.878744159,1,70,1,0,1,8,20,179698503,146966345,88705676,93062858,10601409,0,20811719,11810919,40610009,30411519,41410019,-4041200,20001709,11511919,0,0,31611609,0,31501019,30710419,40601209,1030170,31412019,0,0,1060100,31011119,11910409,2100120,11211909,0,20310909,20800119,10910519,4100100,2130181,30700919,0,2100021,2010090
6,13,596.88242233824,0,0,193020.313920968,193021.361004773,1,70,1,0,0,22,0,6282080,4302152,3201081,7180061,0,0,0,0,4171010,2111070,0,0,0,0,0,0,0,3171151,1131001,0,0,0,0,0,2180040,-1021041,0,0,0,0,0,0,0,0,4170050,0,3010011,0,0,0
6,14,3253.61157843145,0,0,193023.043261461,193024.090280977,1,70,1,0,0,1,20,214586515,117252896,102038017,112926116,-3010150,21600319,41111409,3030090,40910109,1101181,40910319,41611319,21301619,0,3030120,0,30310319,0,40310619,0,31901219,11700619,4181011,31501019,21201519,11311309,0,0,20110509,2131041,11601609,0,21810419,0,21011419,4051051,3140190,10701109,20410519,31801409
6,15,1477.99415877671,1,0,193028.360755704,193029.407773296,1,70,1,0,1,4,10,36264240,53303078,76296826,92897379,31112009,0,3021110,-2131121,0,0,0,0,0,31112019,0,0,0,0,0,0,1190040,21001019,11012009,0,0,10011409,40801509,0,0,4171180,10300719,40700109,20201719,4111080,0,1061121,2161141,3051200,21611009,0
6,16,1718.91543196398,0,0,193031.960658847,193033.007677209,1,70,1,1,0,35,10,106405056,22762630,51835499,91484149,0,0,41911319,21210609,0,0,2171100,20701219,20410809,0,0,0,20611519,2151111,0,0,0,0,0,3021120,0,20201219,0,3040111,0,21402019,4171030,21012009,40200909,3140191,0,21000909,3010130,0,-3120001,0
6,17,1113.52697943221,1,0,193035.784081489,193036.831099466,1,70,1,1,1,5,20,138013678,158476897,169357976,189415225,30700019,2200101,0,2010131,-1080180,41511419,0,20000509,40511319,30800319,1130021,0,21810209,40111719,0,2011101,21112019,41501509,2131100,31412009,0,30300309,31201819,31601019,40511709,0,2200011,11510119,40200419,1191011,0,31501719,0,22010319,41701419,41300219
6,18,1529.50616995804,1,0,193039.078108127,193040.125128029,1,70,1,0,1,31,20,180016365,126704486,113636918,114979916,40401509,21700309,42000309,31212009,30401709,3090011,11210509,0,0,0,2070031,0,0,30011009,32010019,20400609,30411909,11800909,11710509,0,41501309,4001190,20910909,4101191,1110091,0,30301719,3161061,3161060,10401919,-4121010,0,30311409,21901019,30711419,11211019
6,19,929.573384142714,1,0,193042.830941247,193043.877966153,1,70,1,0,1,7,5,42201070,19151670,45662880,64540869,0,3120081,0,31800819,3160050,0,-4120120,0,0,0,0,0,11010409,0,0,0,4141061,4000200,0,0,0,2011000,0,0,0,40500819,3151061,0,0,0,20500609,3040151,0,0,41000109,0
6,20,1794.75697586895,1,0,193045.830859635,193046.877896475,1,70,1,1,1,26,10,47784070,63392987,96374148,86023238,3111071,0,0,1121171,0,10411509,2030110,0,31110209,20511509,0,11511009,0,0,0,30200409,1170060,0,0,41802009,2031151,0,0,40310409,11200509,-1030070,0,3070080,40000519,1051030,0,0,0,0,0,41901609
6,21,1454.00878114742,0,0,193049.689569724,193050.736599249,1,70,1,1,0,20,0,5232031,9492071,3060050,5191311,0,0,0,3181031,0,0,0,0,2051000,3161030,0,0,0,3190010,3141031,0,0,0,0,-3060050,0,0,0,0,0,0,0,0,0,0,0,4030170,0,1161141,0,0
6,22,1078.82313372102,0,0,193053.230698568,193054.277679588,1,70,1,0,0,15,5,43824608,50643551,48181972,3171070,10010819,2000171,0,21101609,0,0,10712009,0,0,0,0,0,41311209,4121161,-1051170,0,0,4160011,2000051,0,1050141,41110709,0,4021071,0,0,0,0,0,0,0,0,0,0,0,3171070
6,23,1254.24291440868,0,0,193056.454091413,193057.501120169,1,70,1,1,0,18,10,91496639,98534288,15051930,62722037,0,20601719,41200909,3170191,1091040,3011100,2020071,0,20401609,41202009,4090051,0,0,20900819,0,0,30300409,-2041000,0,0,11900819,0,0,0,2001011,0,1150100,11111419,0,30300009,0,0,21310609,0,0,0
6,24,737.932888412615,0,0,193059.924628041,193060.971618301,1,70,1,1,0,28,0,5301173,11190280,0,3152201,3080121,0,0,1101011,1120041,0,0,0,0,0,0,0,3120070,4030160,0,0,0,4040050,0,0,0,0,0,0,0,0,0,-1061021,0,0,0,0,2091180,0,0,0
6,25,599.891662190203,1,0,193075.712371731,193076.759402797,1,70,2,0,1,30,10,29711242,75733517,106716616,81400699,3170111,0,1111091,0,0,0,0,4130021,21300019,2021080,41910609,0,10900419,20901409,0,0,0,0,10610419,0,2101160,20302009,0,0,0,31901409,41801619,0,30800409,-3120040,0,4030031,2050110,41400109,0,0
6,26,844.188658025814,0,0,193078.524068462,193079.571097988,1,70,2,1,0,13,5,64352089,66473110,40865131,2021131,0,30010519,0,0,0,2190100,0,31101409,1050061,0,0,41010909,-4141031,20310119,1011051,0,0,0,31601919,4041181,0,4111021,0,0,0,1111010,0,2021131,0,0,0,0,0,0,0,0
6,27,1211.18118130835,0,0,193081.476928068,193082.523957978,1,70,2,0,0,8,5,47624641,79762268,25301380,34541919,0,3011071,0,1041050,0,0,40300209,-1151200,2121111,0,4191020,4160120,0,0,30310709,0,0,41100419,0,0,0,0,0,0,21300219,4001161,0,0,0,30501919,0,0,4040000,0,0,0
6,28,2000.32497421489,1,0,193084.923893536,193085.970913053,1,70,2,0,1,1,10,112584897,54584149,10601809,80315849,-4060111,30610609,0,0,31400909,11010519,0,31301619,4201130,4110171,11210619,0,21510419,4141091,11611709,0,0,2000140,0,0,0,0,0,0,10601809,0,0,0,2061200,2071001,31601209,3071120,0,0,0,41511319
6,29,973.910492903087,0,0,193089.159068112,193090.206091863,1,70,2,1,0,33,5,54893110,3121080,54993150,34561840,3110011,1181071,0,0,0,40001319,0,10600709,0,0,0,0,0,0,0,3121080,0,0,0,0,40111209,0,10610619,2071121,2200201,0,0,0,0,0,30100619,1081070,-1190050,0,0,2190101
6,30,1196.81058861897,0,0,193092.347215087,193093.394236528,1,70,2,0,0,6,0,7342301,5220261,1081051,2271200,0,1141120,0,0,4051041,-2150140,0,0,0,0,0,0,0,3020180,0,2200081,0,0,0,0,0,0,1081051,0,0,0,0,1190150,1081050,0,0,0,0,0,0,0
6,31,554.337306821253,0,0,193095.711831246,193096.758853073,1,70,2,0,0,22,5,41284232,23713119,16042911,40711109,1150191,2020011,30911919,3141100,4061011,0,0,0,0,0,1101090,0,0,11300319,0,0,1100191,10211519,2001101,0,0,-3030001,0,0,0,0,11011809,0,0,40711109,0,0,0,0,0,0
6,32,1663.22197482805,0,0,193098.405868894,193099.45289611,1,70,2,1,0,35,10,106405056,22762630,51835499,91484149,0,0,41911319,21210609,0,0,2171100,20701219,20410809,0,0,0,20611519,2151111,0,0,0,0,0,3021120,0,20201219,0,3040111,0,21402019,4171030,21012009,40200909,3140191,0,21000909,3010130,0,-3120001,0
6,33,1387.30967510492,0,0,193102.311646234,193103.35866883,1,70,2,0,0,7,0,7632391,5142240,4021150,2121161,0,0,2150000,2150081,0,0,-2141180,0,1191130,0,0,1101120,0,0,0,4041120,0,0,0,0,0,0,4021150,0,0,0,0,0,0,0,0,2121161,0,0,0,0
6,34,2338.8596434088,1,0,193105.782184786,193106.829159648,1,70,2,1,1,34,0,8290292,4160161,8231151,8360131,0,0,4190161,0,4100131,0,0,0,0,0,0,0,0,0,4160161,0,0,0,0,3111041,0,0,1070070,4050040,0,0,0,0,0,0,0,0,4160031,-4200100,0,0
6,35,755.389328143792,0,0,193110.358537559,193111.40550626,1,70,2,1,0,24,5,43783789,5180081,35994190,80754289,0,30400719,0,0,0,2181051,0,0,11202019,0,0,3160041,0,0,2020040,0,0,0,0,30701919,0,0,1071130,-3180031,0,0,1041110,0,0,0,30702019,41801119,0,4130150,0,4121001
6,36,621.13881247933,0,0,193113.346634181,193114.393657547,1,70,2,1,0,26,10,47784070,63392987,96374148,86023238,3111071,0,0,1121171,0,10411509,2030110,0,31110209,20511509,0,11511009,0,0,0,30200409,1170060,0,0,41802009,2031151,0,0,40310409,11200509,-1030070,0,3070080,40000519,1051030,0,0,0,0,0,41901609
6,37,1675.6354260142,1,0,193116.17008377,193117.217109831,1,70,2,1,1,25,20,86856074,114296087,130253188,132049157,10710409,0,10410409,0,11810619,11501509,0,10711819,31711309,20810909,20911109,0,0,4050101,11200819,4021121,41401319,11900709,40300609,3010111,0,42010419,30100719,0,-3020011,11811319,0,10310809,31401619,1041180,40501519,20300619,3120010,21111219,3171011,1091171
6,38,476.680671999929,0,0,193120.01704177,193121.064060901,1,70,2,1,0,28,0,5301173,11190280,0,3152201,3080121,0,0,1101011,1120041,0,0,0,0,0,0,0,3120070,4030160,0,0,0,4040050,0,0,0,0,0,0,0,0,0,-1061021,0,0,0,0,2091180,0,0,0
6,39,2284.33993225917,0,0,193122.746368789,193123.793395235,1,70,2,1,0,5,20,138013678,158476897,169357976,189415225,30700019,2200101,0,2010131,-1080180,41511419,0,20000509,40511319,30800319,1130021,0,21810209,40111719,0,2011101,21112019,41501509,2131100,31412009,0,30300309,31201819,31601019,40511709,0,2200011,11510119,40200419,1191011,0,31501719,0,22010319,41701419,41300219
6,40,808.123205410084,1,0,193127.1344795,193128.181505946,1,70,2,0,1,4,5,12541463,25741988,48214799,35131630,2150141,4101150,0,-4140111,0,0,0,0,2150061,0,0,0,0,11410819,4121050,0,10210119,0,0,0,2011110,4091061,0,21211619,20901009,0,0,0,31011509,0,0,0,0,0,0,4120121
6,41,2306.72733695246,1,0,193130.157940176,193131.204950454,1,70,2,0,1,15,10,124783597,39942438,59585789,28792481,41710619,0,10010119,0,40611119,0,30401709,0,2050031,10200219,0,0,0,0,-4061090,10710919,3160201,11810009,0,0,0,1161110,0,3001170,4021171,10001719,41400619,0,0,21701309,4051011,3040161,0,0,0,0
6,42,2377.72337725619,1,0,193134.546040494,193135.593068865,1,70,2,1,1,18,10,91496639,98534288,15051930,62722037,0,20601719,41200909,3170191,1091040,3011100,2020071,0,20401609,41202009,4090051,0,0,20900819,0,0,30300409,-2041000,0,0,11900819,0,0,0,2001011,0,1150100,11111419,0,30300009,0,0,21310609,0,0,0
6,43,911.705806094687,1,0,193139.004738802,193140.051832616,1,70,2,0,1,31,20,100986808,121904967,156636074,150098867,3030110,2090201,1181130,40801719,11001919,20510519,2171091,20200119,0,31611819,3010011,3040081,0,30311219,0,20410719,11711009,21810109,0,0,11600219,21211319,21510609,40202009,42001209,20110709,0,40701509,40112019,11210819,-4131001,2131081,0,10601019,0,41211419
6,44,826.581698522205,0,0,193141.992944368,193143.039936938,1,70,2,0,0,27,20,200446885,139718534,87225930,119787215,10710809,40900309,30100309,11600209,20101709,41500619,3090031,2041071,40401819,0,2180040,31401919,11511409,21101619,40711419,21310709,11501419,0,41801609,0,1121141,0,1001170,41110919,0,0,-2191091,11610819,0,3021140,0,20700909,31001619,2040110,30010709,21401909
6,45,1121.49259162834,1,0,193144.981042915,193146.028070901,1,70,2,1,1,3,20,159757277,163561116,105845996,96476636,32000619,41001609,-3030201,30111519,1190001,0,11611509,0,40811819,41301819,20711619,2140191,12011519,11302009,0,30611819,4081021,41401119,40510219,0,1191040,30811019,10411709,1110100,0,21811909,0,1201151,0,0,21201009,1051030,10610509,31610909,20700309,10101719
6,46,857.246533822035,1,0,193148.216253293,193149.263276274,1,70,2,0,1,29,0,8442343,4121190,7251531,3071040,0,0,3141111,0,0,0,3100131,2201101,0,0,0,0,0,0,0,0,4121190,0,0,0,3000140,0,0,1110201,0,3141190,0,0,-3071040,0,0,0,0,0,0,0
6,47,1395.60211918433,1,0,193151.227935703,193152.274958684,1,70,2,1,1,20,0,5232031,9492071,3060050,5191311,0,0,0,3181031,0,0,0,0,2051000,3161030,0,0,0,3190010,3141031,0,0,0,0,-3060050,0,0,0,0,0,0,0,0,0,0,0,4030170,0,1161141,0,0
6,48,1501.38631157461,1,0,193154.769006033,193155.816036329,1,70,2,0,1,14,20,123877538,103795097,174604274,149976754,2090101,30300609,31210719,0,1151050,31601919,21201809,2150150,4171181,0,3020131,4091030,10600219,-4150170,30511319,0,20010709,31411519,10100209,0,30200819,31201709,20600419,0,40500609,0,42000509,10500619,4050180,30502009,41711809,11201809,21610109,0,30400219,0
6,49,2116.38107997715,0,0,193163.756991401,193164.804017077,1,70,3,0,0,6,20,173515464,140768985,187223876,82058716,21101209,0,4070150,21401009,31010209,-3010050,30310209,41010809,21601819,21901209,0,41411809,3141110,40711619,20201809,10201319,0,3200110,30100819,40400709,4010021,30901709,0,0,0,40100009,41710609,2080070,0,10712009,3060000,4191100,31211709,10402009,0,20401819
6,50,1218.18208132754,0,0,193168.098054109,193169.145072471,1,70,3,0,0,14,5,15951141,73561268,25361839,36752401,0,0,0,0,10800009,0,4101101,0,1050031,0,0,0,0,-2150150,31400409,0,40010709,0,21310609,0,3040160,0,0,1011070,0,0,0,0,0,2140181,2081191,31511019,0,0,0,1020010
6,51,1164.0300079016,0,1,193171.439139145,193172.486162896,1,70,3,1,1,25,20,86856074,114296087,130253188,132049157,10710409,0,10410409,0,11810619,11501509,0,10711819,31711309,20810909,20911109,0,0,4050101,11200819,4021121,41401319,11900709,40300609,3010111,0,42010419,30100719,0,-3020011,11811319,0,10310809,31401619,1041180,40501519,20300619,3120010,21111219,3171011,1091171
6,52,854.132969543571,0,0,193174.780223025,193175.827236768,1,70,3,1,0,24,5,43783789,5180081,35994190,80754289,0,30400719,0,0,0,2181051,0,0,11202019,0,0,3160041,0,0,2020040,0,0,0,0,30701919,0,0,1071130,-3180031,0,0,1041110,0,0,0,30702019,41801119,0,4130150,0,4121001
6,53,917.690409201896,0,0,193177.709639278,193178.756571794,1,70,3,1,0,18,10,91496639,98534288,15051930,62722037,0,20601719,41200909,3170191,1091040,3011100,2020071,0,20401609,41202009,4090051,0,0,20900819,0,0,30300409,-2041000,0,0,11900819,0,0,0,2001011,0,1150100,11111419,0,30300009,0,0,21310609,0,0,0
6,54,1193.52725660428,0,0,193180.850633925,193181.897662296,1,70,3,0,0,27,5,16763220,44912620,16732401,71762989,0,0,11502009,0,2150061,3111150,0,0,0,0,40711419,0,0,4201201,0,0,0,0,0,0,1201181,0,0,0,0,11510209,-4021011,2201111,0,0,0,2150050,4111200,0,41700619,21600009
6,55,1510.55415690644,1,0,193184.097609094,193185.144628226,1,70,3,0,1,7,10,84623960,87964468,76863668,46653079,0,0,0,2131001,0,0,-1170031,41011209,40311719,0,21610319,0,1081100,0,0,21510719,41611319,2151011,0,0,20900809,0,21401019,3150121,0,31411719,0,1031080,0,21211509,0,0,1200191,3200190,20010109,0
6,56,1165.97329083015,1,0,193187.768092521,193188.815115502,1,70,3,1,1,5,20,138013678,158476897,169357976,189415225,30700019,2200101,0,2010131,-1080180,41511419,0,20000509,40511319,30800319,1130021,0,21810209,40111719,0,2011101,21112019,41501509,2131100,31412009,0,30300309,31201819,31601019,40511709,0,2200011,11510119,40200419,1191011,0,31501719,0,22010319,41701419,41300219
6,57,1139.98226658441,1,0,193191.015060761,193192.062082202,1,70,3,0,1,8,10,38654660,80755148,41472248,44622609,0,0,11911619,0,0,3080091,0,-2161141,21501809,40611609,0,0,21700109,10201119,3131081,1111050,4000180,0,11700819,11210219,4010101,0,0,0,4150200,10400909,0,30711409,0,0,11800109,2111091,0,0,0,0
6,58,872.706950991414,0,0,193194.344429509,193195.391401676,1,70,3,1,0,28,0,5301173,11190280,0,3152201,3080121,0,0,1101011,1120041,0,0,0,0,0,0,0,3120070,4030160,0,0,0,4040050,0,0,0,0,0,0,0,0,0,-1061021,0,0,0,0,2091180,0,0,0
6,59,939.608931425028,0,0,193197.3914113,193198.438386546,1,70,3,1,0,26,10,47784070,63392987,96374148,86023238,3111071,0,0,1121171,0,10411509,2030110,0,31110209,20511509,0,11511009,0,0,0,30200409,1170060,0,0,41802009,2031151,0,0,40310409,11200509,-1030070,0,3070080,40000519,1051030,0,0,0,0,0,41901609
6,60,729.357113072183,0,0,193200.567735739,193201.614759875,1,70,3,0,0,29,0,4090191,4213312,3321120,3361230,0,0,0,0,0,0,4090191,0,0,0,1091030,0,0,2071121,0,0,0,1051161,0,2150110,0,1171010,0,0,0,0,0,1170190,-2191040,0,0,0,0,0,0,0
6,61,1985.28878402431,0,0,193203.461768305,193204.508797831,1,70,3,0,0,1,0,8334264,5282210,5081131,0,-4091011,0,0,0,1121181,2121001,0,1001071,0,0,0,0,3141030,0,0,2141180,0,0,4021010,0,0,1060121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,62,1589.27482381114,0,0,193207.614602041,193208.661620788,1,70,3,0,0,30,20,238527503,150724827,80623179,143345146,40601119,0,21911809,0,41611509,41100419,20500309,30800319,42002019,30110609,3161201,0,22010209,2180200,40401009,1050061,11210619,40600919,31711709,3110140,0,0,1010091,0,40611109,4180130,0,11100619,11811109,-3051061,21200809,11000109,40010209,42010209,0,3161021
6,63,1457.88418315351,1,0,193211.285128583,193212.332125387,1,70,3,0,1,4,20,174043996,119575796,99574387,231247484,22000909,0,1090121,-4180000,3150010,40000919,31910709,30601209,41110119,30801409,21101219,0,41201309,0,10011519,10300109,2150031,4010200,41901309,3040180,31510309,2021170,0,0,21101419,0,0,41111319,40401219,40811009,10810719,21901219,42000709,0,3100071,31111219
6,64,1326.352646749,0,0,193214.861455948,193215.908474694,1,70,3,1,0,35,10,106405056,22762630,51835499,91484149,0,0,41911319,21210609,0,0,2171100,20701219,20410809,0,0,0,20611519,2151111,0,0,0,0,0,3021120,0,20201219,0,3040111,0,21402019,4171030,21012009,40200909,3140191,0,21000909,3010130,0,-3120001,0
6,65,897.803710890003,1,0,193218.3319433,193219.378964357,1,70,3,1,1,34,0,8290292,4160161,8231151,8360131,0,0,4190161,0,4100131,0,0,0,0,0,0,0,0,0,4160161,0,0,0,0,3111041,0,0,1070070,4050040,0,0,0,0,0,0,0,0,4160031,-4200100,0,0
6,66,1699.34940614621,1,0,193221.308335185,193222.355360091,1,70,3,1,1,20,0,5232031,9492071,3060050,5191311,0,0,0,3181031,0,0,0,0,2051000,3161030,0,0,0,3190010,3141031,0,0,0,0,-3060050,0,0,0,0,0,0,0,0,0,0,0,4030170,0,1161141,0,0
6,67,1084.07130651176,1,0,193225.237640954,193226.28466432,1,70,3,1,1,13,5,64352089,66473110,40865131,2021131,0,30010519,0,0,0,2190100,0,31101409,1050061,0,0,41010909,-4141031,20310119,1011051,0,0,0,31601919,4041181,0,4111021,0,0,0,1111010,0,2021131,0,0,0,0,0,0,0,0
6,68,459.569157275837,0,0,193228.46107345,193229.508104516,1,70,3,0,0,22,0,11382101,0,8261331,8241433,0,0,4110080,4131011,0,0,3141010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4110171,4151160,0,0,0,0,0,0,0,0,0,0,1021141,3070201,4150091
