sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
8,1,1150.97099979175,0,0,285891.85416053,285892.901229707,0,10,1,1,0,7,5,49392330,35202210,5311302,75933938,1100110,40211919,0,4060140,0,0,-4020161,0,0,0,30011009,0,2021131,0,0,3170070,0,0,0,0,0,0,4200171,1111131,0,0,0,0,0,41700319,0,11401009,2131091,0,20701519,0
8,2,1719.59183097351,0,0,285895.10127698,285896.148331143,0,10,1,0,0,25,10,67414729,87693667,53662262,73724538,0,0,0,1101121,30800209,20911809,0,3201171,11400419,0,21502009,32011119,0,0,4170020,0,0,30010519,41200119,0,4110010,4020071,0,0,-3131001,0,1201061,40710309,0,0,0,2011101,0,10001609,21001519,0
8,3,1162.06172510283,1,0,285898.877780964,285899.924844752,0,10,1,1,1,18,20,169344813,59326708,128926277,161719696,11110719,1100011,22000409,20001119,20000509,21910409,20200209,41211019,11810409,0,1161090,0,1081001,11011819,2201080,10510009,31310509,-2051200,41900919,31811519,10602009,4200021,0,0,0,40411809,0,32001309,2041191,42001819,0,4171140,0,10101809,30901119,40501309
8,4,1660.17926600762,0,0,285902.230757444,285903.277825081,0,10,1,0,0,2,0,6201140,7281190,1071121,5100432,0,-2021110,0,0,0,4180030,0,0,0,0,4171050,0,0,0,0,0,3110140,0,0,0,0,0,0,1071121,0,0,0,0,0,0,1060170,2030081,0,0,2010181,0
8,5,1187.09958600812,1,0,285906.124915892,285907.1719766,0,10,1,0,1,27,5,26203349,12710610,25882762,55982558,3091140,20911009,0,0,0,0,0,2201200,0,0,0,10610519,2100091,0,0,0,0,0,0,0,20801409,0,1021091,0,0,2050101,-2010161,40100019,0,0,10601409,0,0,3080080,2201050,0
8,6,780.913802271243,1,0,285909.477901611,285910.524969248,0,10,1,0,1,16,5,11210452,24021869,26991950,70082429,0,0,0,3070070,0,0,4080201,0,4060181,0,0,22001819,0,0,0,-2020050,0,0,20701709,2140130,0,0,0,0,0,0,4150111,0,0,0,0,4011171,3150011,21410919,30100319,11410009
8,7,814.550536160823,0,0,285912.454400899,285913.501473156,0,10,1,1,0,9,20,200348005,90145409,128255296,105080206,30310909,40511009,41511809,30611719,3031100,10700509,40610909,0,-3060041,4061131,0,30910709,0,0,2150041,31611509,21412019,0,0,0,21500719,1030140,20912019,2090171,41410319,10910719,30401209,0,21811609,11011619,11612019,21411419,20000809,4021201,11201409,4010121
8,8,773.485980578698,0,0,285915.466206882,285916.51326451,0,10,1,1,0,28,5,44900650,41570909,74523279,30294030,0,0,0,0,0,40710419,1040060,0,3150171,0,40410709,0,0,0,0,0,0,1160200,0,1111030,0,0,40210419,0,1191121,0,32010709,-3171090,4141110,0,21901719,1080111,0,0,0,0
8,9,608.944811683614,0,0,285918.442706555,285919.489768033,0,10,1,0,0,15,0,3122190,12201281,3060011,6101091,0,0,1091110,0,2031080,0,0,0,0,4010040,0,0,0,0,-4150121,4041120,0,0,0,0,0,0,0,3060011,0,0,0,0,0,0,0,0,4090001,0,2011090,0
8,10,649.348004371859,1,0,285921.301565239,285922.348630566,0,10,1,1,1,22,5,19872311,102512327,42942370,4180190,0,2050100,11501009,4190031,0,0,2131171,0,0,41100809,30200809,31210709,0,0,0,0,0,0,0,0,0,-3120170,3091180,4070111,0,1050100,31610809,0,0,0,4180190,0,0,0,0,0
