sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
12,1,1638.08290145607,1,0,28366.6585649355,28367.7056591347,0,15,1,1,1,25,10,85394157,42293551,107627557,49644359,20901909,40711809,0,0,0,0,2180120,0,21600319,0,3071141,0,31000909,0,0,2091200,4040140,2090161,41601119,0,10701619,0,0,0,-3101181,41511619,10712019,0,0,3150120,31512019,0,11801209,0,0,3181011
12,2,1160.42449579618,1,0,28370.5292773365,28371.5763542125,0,15,1,1,1,29,0,9152252,1041121,9452373,3010051,0,4141080,2000041,3011131,0,0,0,0,0,0,0,0,0,0,1041121,0,0,0,0,0,0,0,0,4091141,0,2191141,3170091,0,-3010051,0,0,0,0,0,0,0
12,3,1677.72541131126,0,0,28373.7999568619,28374.8470414371,0,15,1,0,0,9,10,45144920,93633946,96082379,27912109,11811219,0,0,2101131,0,30201509,0,0,-1031061,0,40710419,0,0,0,11801709,0,30411709,10710109,31700009,0,1091181,4201010,2130060,21600009,0,4150101,31210009,0,0,0,0,21711919,2130170,0,0,4070020
12,4,1447.83018998714,0,0,28377.6588879177,28378.7177927192,0,15,1,1,0,6,0,3000051,6170211,6302321,4291141,0,0,0,0,0,-3000051,0,0,0,0,0,2110181,0,0,4060030,0,0,0,0,1081130,0,0,0,0,0,3091051,2130140,0,2200100,0,2091041,0,0,0,0,0
12,5,1015.38775897279,1,0,28381.2472314538,28382.2943125643,0,15,1,0,1,30,5,85421428,7220282,41595202,25594739,0,0,3110000,0,41510709,0,40800719,0,0,0,0,0,3130161,0,0,4090121,0,0,0,0,4011061,4151131,0,31401909,2031101,0,0,0,1080020,-1191181,11812019,0,0,11511519,0,0
12,6,1211.57156397385,0,0,28384.423849618,28385.4708745242,0,15,1,0,0,32,10,102823337,38433530,90146957,66915839,0,0,30611109,0,0,41110719,0,31101509,0,3150160,31201119,0,0,0,2081100,0,2001151,0,0,0,22011319,3131090,40110709,20601609,0,1201080,3091150,10210819,20611809,0,30912019,-4171101,0,0,1010091,0
12,7,875.054090211052,0,0,28387.7885889647,28388.8356762346,0,15,1,0,0,34,20,76284548,130649685,177395534,125935466,31201709,0,21000609,20001219,0,0,0,4081011,0,2111070,11811709,2170120,40411319,30402019,10400909,2141121,20600209,10601209,30210409,20500219,1161160,0,40801719,31910009,0,31410009,21402009,31810209,31510419,31611519,10300919,10510019,0,-4080140,2021201,4091040
12,8,1606.91068763481,1,0,28390.8474991557,28391.8946445547,0,15,1,0,1,12,20,90815497,118316776,130074597,130839735,10300219,4011030,0,11610709,10711619,31200619,1130121,1150071,20701109,4101011,30112009,-1190050,20000609,20311009,2090060,10210209,0,30301819,41400319,21210319,0,31911209,0,0,0,4151031,31401719,12011619,30911309,0,30112009,21401609,21401019,10902009,0,4100161
12,9,798.103858731338,1,0,28394.5652496286,28395.6123338188,0,15,1,1,1,15,0,3172200,7261201,1061191,7332270,0,0,1071050,0,0,0,0,2101150,0,0,0,3180051,0,0,-4081150,0,0,0,0,0,0,1061191,0,0,0,0,0,0,0,2151080,0,0,0,1041180,0,4140010
12,10,1311.65833417253,0,0,28397.5535957054,28398.6007091526,0,15,1,0,0,18,5,1110090,29693640,54454408,46044229,0,0,1110090,0,0,0,0,0,0,4070141,3031040,0,0,20511409,0,0,0,-2081050,0,1001190,30810619,0,0,0,0,1141190,21501409,0,0,11601109,0,0,0,31300919,2081101,1061100
