sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,q1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
3,1,1669.11422702833,1,0,189050.837876664,189051.884956235,0,50,1,1,1,9,20,113274958,107216024,140766167,151354557,0,1080071,32001609,41800319,21511709,11700019,0,1041180,-4140051,10101609,11211719,21300619,20611009,20500609,0,21300419,2190040,0,21100609,0,21300119,2031131,41201309,20701309,30301609,4130081,0,21510809,0,11200709,30611419,41710909,40100419,0,4150201,2070091
3,2,1443.98289761739,0,0,189054.69676114,189055.743821077,0,50,1,1,0,3,5,27463290,68752719,74232568,7112081,0,21212019,-4190100,0,2061171,0,0,0,0,0,31901409,0,31601219,0,2160011,3090080,0,0,30700809,0,0,0,2141070,1180070,40210619,0,0,3031081,0,0,4081000,0,0,0,0,0
3,3,1076.19619986508,0,0,189058.20267799,189059.249755635,0,50,1,1,0,34,5,4161000,54124209,60162848,52013989,0,0,0,0,0,0,0,4161000,0,1161101,31100309,0,0,0,1161080,0,20701719,0,31001909,21810719,0,0,0,4200180,3150040,0,0,0,2011170,0,41801619,0,4130010,-4071190,0,0
3,4,523.242124938406,1,0,189061.508602231,189062.555667558,0,50,1,0,1,22,10,41511220,4020061,107342108,137965556,2110161,3060150,0,22010219,0,0,4120071,10210619,0,4020061,0,0,0,0,0,0,0,0,20900019,0,0,-4030161,0,41111909,41300019,0,0,0,10100119,32011219,1160170,2030110,40211609,1050001,11201819,40200509
3,5,815.608426055405,0,0,189064.238083234,189065.285122384,0,50,1,1,0,6,10,67695590,40124137,104454407,69572988,41011809,1000071,1011200,0,0,-1101200,0,21410109,2161201,0,0,20101109,0,0,10011319,10011709,0,0,0,0,0,0,40000409,30711419,3031060,30711519,0,31210819,0,0,30110809,2060200,2171000,0,0,4020160
3,6,930.984390608501,1,0,189067.249851106,189068.296710394,0,50,1,1,1,23,10,16821350,41444299,150375946,47082029,0,0,4071080,0,1040061,0,0,11710209,0,20010109,3121190,0,11200819,0,0,3021151,0,4091030,0,20312019,31700709,31800609,-3100140,41311319,20110119,2041031,0,4080101,11401319,0,31600609,0,0,0,0,0
3,7,1303.13607590506,0,0,189070.320472964,189071.367536751,0,50,1,1,0,14,0,3110171,9562260,3190070,6071311,0,0,0,0,0,0,3110171,0,0,0,1131160,0,0,-4170010,1060050,0,0,3201040,0,0,0,3190070,0,0,0,0,0,0,0,2061201,0,0,0,0,4010110,0
3,8,1057.76080439682,0,0,189073.6970002,189074.744048974,0,50,1,1,0,17,5,11240331,7121191,91594009,74873359,0,0,0,4130141,0,0,3090160,4020030,0,0,0,0,3081111,0,0,0,-4040080,0,30601509,32000709,0,0,4061191,0,4030181,20900419,0,2061031,0,0,0,0,0,0,31211319,41601009
3,9,1533.63106638426,1,0,189076.94407392,189077.991141556,0,50,1,1,1,19,0,0,6301230,11302303,6241181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100190,0,0,4201040,-4010160,0,0,0,0,3150031,0,2091101,2051011,0,0,0,0,0,0,2130180,0,4111001
3,10,1456.52608061209,1,0,189080.602943074,189081.650009941,0,50,1,0,1,26,5,24151000,61710128,17421651,51743889,0,0,0,0,21110909,0,0,3040091,0,0,21410009,40300119,0,0,0,0,0,0,4060070,3030090,3120080,2040140,1141200,0,0,-4030071,0,0,0,0,0,0,1030051,40401919,0,10311919
